"metric","ens","val","spl"
"acc",1,0.853833333333333,1
"acc",2,0.796833333333333,1
"acc",3,0.9165,1
"acc",4,0.915666666666667,1
"acc",5,0.906666666666667,1
"eacc",1,0.146166666666667,1
"eacc",2,0.203166666666667,1
"eacc",3,0.0835,1
"eacc",4,0.0843333333333334,1
"eacc",5,0.0933333333333334,1
"nll",1,0.500758030968117,1
"nll",2,0.65947836606291,1
"nll",3,0.303011057772835,1
"nll",4,0.305097203953176,1
"nll",5,0.343927033052468,1
"binnll",1,0.146376603996712,1
"binnll",2,0.190184909502832,1
"binnll",3,0.0839828689974237,1
"binnll",4,0.0772383529271349,1
"binnll",5,0.094182453558159,1
"rps",1,0.0421948572056623,1
"rps",2,0.0605629016112753,1
"rps",3,0.0255442456493035,1
"rps",4,0.0248844441688019,1
"rps",5,0.0284168006031235,1
"cint",1,0.00212934783353499,1
"cint",2,0.0146824133948556,1
"cint",3,0.0135911769182073,1
"cint",4,-0.010924321472689,1
"cint",5,0.0239586983448962,1
"cslope",1,1.36873116885587,1
"cslope",2,1.0773008669494,1
"cslope",3,1.31266812965735,1
"cslope",4,1.39273730547656,1
"cslope",5,1.29896465200679,1
"auc",1,0.983104456030896,1
"auc",2,0.970497853021059,1
"auc",3,0.994607336008673,1
"auc",4,0.995768885678058,1
"auc",5,0.992791473977221,1
"eauc",1,0.0168955439691042,1
"eauc",2,0.029502146978941,1
"eauc",3,0.00539266399132654,1
"eauc",4,0.00423111432194168,1
"eauc",5,0.00720852602277888,1
"qwk",1,0.873382446205654,1
"qwk",2,0.81089780432498,1
"qwk",3,0.924710726591927,1
"qwk",4,0.921608867118558,1
"qwk",5,0.913696512154338,1
"acc",1,0.902166666666667,2
"acc",2,0.8,2
"acc",3,0.903666666666667,2
"acc",4,0.888666666666667,2
"acc",5,0.921,2
"eacc",1,0.0978333333333333,2
"eacc",2,0.2,2
"eacc",3,0.0963333333333334,2
"eacc",4,0.111333333333333,2
"eacc",5,0.079,2
"nll",1,0.327842515287223,2
"nll",2,0.666736643850535,2
"nll",3,0.344244810301056,2
"nll",4,0.381724919626269,2
"nll",5,0.303937823418374,2
"binnll",1,0.099603295865265,2
"binnll",2,0.209728786852254,2
"binnll",3,0.0980255507849912,2
"binnll",4,0.116638184452716,2
"binnll",5,0.0870885188231679,2
"rps",1,0.0265118689512945,2
"rps",2,0.0597339964687048,2
"rps",3,0.0269845047353832,2
"rps",4,0.0313010436959475,2
"rps",5,0.0238114138342844,2
"cint",1,0.0146349588096996,2
"cint",2,-0.00328843988291896,2
"cint",3,0.00578879945272942,2
"cint",4,0.00626381586718692,2
"cint",5,0.00538804838571576,2
"cslope",1,1.27387366170932,2
"cslope",2,1.14810507166725,2
"cslope",3,1.35290256452465,2
"cslope",4,1.15630708792644,2
"cslope",5,1.38047666229362,2
"auc",1,0.992486755330287,2
"auc",2,0.967064348518885,2
"auc",3,0.993343776522398,2
"auc",4,0.989688788110965,2
