"","bin","prop","lwr","upr","cases","midpoint","method","mod","weights"
"47",NA,0.0651746651674266,0.0371022829390654,0.114068633512311,14.6666666666667,0.169704247145361,"trafo","ci","equal"
"48",NA,0.153795874080518,0.0914345537280516,0.247181741787784,17.1111111111111,0.276723867473286,"trafo","ci","equal"
"49",NA,0.288011118353121,0.191223661878917,0.415957898617186,23.1296296296296,0.383743487801211,"trafo","ci","equal"
"50",NA,0.460664042180837,0.329459010122011,0.600726941717926,31.9259259259259,0.490763108129136,"trafo","ci","equal"
"51",NA,0.629161874207872,0.49747300164015,0.751576736242648,48.037037037037,0.597782728457061,"trafo","ci","equal"
"52",NA,0.783948663445311,0.679238916191573,0.86850508128121,84.1111111111111,0.704802348784986,"trafo","ci","equal"
"53",NA,0.915986563374788,0.861309232141063,0.953508109889557,211.37037037037,0.811821969112911,"trafo","ci","equal"
"54",NA,0.989580475935471,0.977901991076755,0.995284681959302,2220.66666666667,0.918841589440836,"trafo","ci","equal"
"55",NA,0.998765432098765,0.985542688492443,0.999911465948503,299.62962962963,0.986175699802399,"trafo","ci","equal"
"56",NA,0.000432098765432099,1.09393319671223e-05,0.0130260106475605,0.12962962962963,0.00449868762710705,"trafo","ci","tuned"
"57",NA,0.00679505296231714,0.00363295076866429,0.0143050127573337,17.7222222222222,0.0626662852305897,"trafo","ci","tuned"
"58",NA,0.0643415917518677,0.0356019680415695,0.114246153882521,13.9259259259259,0.170004105183341,"trafo","ci","tuned"
"59",NA,0.154090450084454,0.0910784595955982,0.249339482182215,16.3333333333333,0.277341925136092,"trafo","ci","tuned"
"60",NA,0.286962422442759,0.187656731838137,0.418283428859328,21.7962962962963,0.384679745088843,"trafo","ci","tuned"
"61",NA,0.468051904561267,0.335820356819883,0.611606687701627,31.4444444444444,0.492017565041594,"trafo","ci","tuned"
"62",NA,0.625162907352514,0.491646538727398,0.749751859651927,45.4444444444444,0.599355384994345,"trafo","ci","tuned"
"63",NA,0.787247454273277,0.681025581009995,0.871741209820006,81,0.706693204947096,"trafo","ci","tuned"
"64",NA,0.921970640465389,0.867643893595948,0.958276606738327,205.5,0.814031024899847,"trafo","ci","tuned"
"65",NA,0.989424641722806,0.977733704048082,0.995351446428999,2235.14814814815,0.921368844852599,"trafo","ci","tuned"
"66",NA,0.998827160493827,0.985671916440285,0.999901184114876,299.648148148148,0.987518877414487,"trafo","ci","tuned"
"67",NA,0.000580246913580247,2.179671727196e-05,0.0132934892873986,0.174074074074074,0.00456422886844943,"avg","ci","equal"
"68",NA,0.00737510501242507,0.0040589825050354,0.0151655099281957,18.8259259259259,0.0626414884504911,"avg","ci","equal"
"69",NA,0.0678733448188536,0.0393916915546854,0.116444011168665,15.8296296296296,0.169667549877676,"avg","ci","equal"
