"metric","ens","val","spl"
"acc",1,0.230666666666667,1
"acc",2,0.315666666666667,1
"acc",3,0.307333333333333,1
"acc",4,0.309666666666667,1
"acc",5,0.2415,1
"eacc",1,0.769333333333333,1
"eacc",2,0.684333333333333,1
"eacc",3,0.692666666666667,1
"eacc",4,0.690333333333333,1
"eacc",5,0.7585,1
"nll",1,2.07050355775678,1
"nll",2,1.62568774538917,1
"nll",3,1.66161748079752,1
"nll",4,1.68301203713485,1
"nll",5,2.01540125760846,1
"binnll",1,0.401470471697891,1
"binnll",2,0.269075244487324,1
"binnll",3,0.255649968306692,1
"binnll",4,0.241320864330398,1
"binnll",5,0.325205404238864,1
"rps",1,0.128494203625005,1
"rps",2,0.0774000785892459,1
"rps",3,0.0750415575409482,1
"rps",4,0.079442373399159,1
"rps",5,0.112033265212508,1
"cint",1,0.0103299977578938,1
"cint",2,-0.0136233858605923,1
"cint",3,0.00269071281571452,1
"cint",4,0.013624765572283,1
"cint",5,0.0507609989254587,1
"cslope",1,0.792912340131618,1
"cslope",2,2.20788104365345,1
"cslope",3,3.31118540273146,1
"cslope",4,2.1077122636863,1
"cslope",5,1.00494921148489,1
"auc",1,0.881546688276402,1
"auc",2,0.953823317706939,1
"auc",3,0.970173073277176,1
"auc",4,0.964734860907134,1
"auc",5,0.918244488910224,1
"eauc",1,0.118453311723598,1
"eauc",2,0.0461766822930612,1
"eauc",3,0.0298269267228245,1
"eauc",4,0.0352651390928664,1
"eauc",5,0.081755511089776,1
"qwk",1,0.64703260202376,1
"qwk",2,0.844344600858677,1
"qwk",3,0.840945307624331,1
"qwk",4,0.831626502899272,1
"qwk",5,0.725316932260272,1
"acc",1,0.2915,2
"acc",2,0.26,2
"acc",3,0.255666666666667,2
"acc",4,0.249833333333333,2
"acc",5,0.253166666666667,2
"eacc",1,0.7085,2
"eacc",2,0.74,2
"eacc",3,0.744333333333333,2
"eacc",4,0.750166666666667,2
"eacc",5,0.746833333333333,2
"nll",1,1.66560365821801,2
"nll",2,1.90736863249731,2
"nll",3,1.89144412585847,2
"nll",4,2.02527650520733,2
"nll",5,2.03687418235904,2
"binnll",1,0.262542682749462,2
"binnll",2,0.365476664310141,2
"binnll",3,0.328408081443545,2
"binnll",4,0.361736089991387,2
"binnll",5,0.349852951591278,2
"rps",1,0.0812318725919357,2
"rps",2,0.114073248933785,2
"rps",3,0.0992149664195732,2
"rps",4,0.122053167280505,2
"rps",5,0.118442095743683,2
"cint",1,-0.016923193075417,2
"cint",2,-0.00441404947021133,2
"cint",3,0.0291329372682552,2
"cint",4,-0.0216774628157259,2
"cint",5,0.00575573435803557,2
"cslope",1,1.64620280264231,2
"cslope",2,1.09988416415948,2
"cslope",3,1.20666723964473,2
"cslope",4,0.660111289759301,2
"cslope",5,0.731772967055852,2
"auc",1,0.954889869327265,2
"auc",2,0.904035856908124,2
"auc",3,0.922053104906778,2
"auc",4,0.908117439499708,2
"auc",5,0.912203110445221,2
"eauc",1,0.0451101306727348,2
"eauc",2,0.0959641430918764,2
"eauc",3,0.0779468950932215,2
"eauc",4,0.0918825605002919,2
"eauc",5,0.0877968895547795,2
"qwk",1,0.82760511345116,2
"qwk",2,0.667690588293753,2
"qwk",3,0.76839572915468,2
"qwk",4,0.698553182293752,2
"qwk",5,0.708973596163766,2
"acc",1,0.290333333333333,3
"acc",2,0.266166666666667,3
"acc",3,0.252833333333333,3
"acc",4,0.271,3
"acc",5,0.2575,3
"eacc",1,0.709666666666667,3
"eacc",2,0.733833333333333,3
"eacc",3,0.747166666666667,3
"eacc",4,0.729,3
"eacc",5,0.7425,3
"nll",1,1.72794607455539,3
"nll",2,1.83834877794813,3
"nll",3,2.07321945430432,3
"nll",4,1.79994259448011,3
"nll",5,1.89749251654725,3
"binnll",1,0.267513674055588,3
"binnll",2,0.336218767450325,3
"binnll",3,0.386209994076587,3
"binnll",4,0.286654255904251,3
"binnll",5,0.342743049599534,3
"rps",1,0.079285823685186,3
"rps",2,0.100603590730493,3
"rps",3,0.122808286174639,3
"rps",4,0.0886828735426617,3
"rps",5,0.106738434856102,3
"cint",1,0.0461084704132795,3
"cint",2,-0.00765543022885611,3
"cint",3,0.0262075147491286,3
"cint",4,0.0460578523946252,3
"cint",5,0.000935189750912971,3
"cslope",1,2.60129351016961,3
"cslope",2,1.12916650260043,3
"cslope",3,0.729301225585377,3
"cslope",4,2.02843175380406,3
"cslope",5,0.998817513285744,3
"auc",1,0.960124093340019,3
"auc",2,0.915446076261656,3
"auc",3,0.890449409723751,3
"auc",4,0.948050094716524,3
"auc",5,0.915061075827247,3
"eauc",1,0.0398759066599813,3
"eauc",2,0.0845539237383439,3
"eauc",3,0.109550590276249,3
"eauc",4,0.0519499052834764,3
"eauc",5,0.0849389241727527,3
"qwk",1,0.831036861807825,3
"qwk",2,0.762337202687716,3
"qwk",3,0.700200429151548,3
