"lwr","med","upr","metric","mod","method"
0.428513759112409,0.436042155466384,0.443124985738646,"nll","ci","linear"
0.0238443702351038,0.0244689379620872,0.0250770081146084,"rps","ci","linear"
0.0503696609624905,0.0534304625827021,0.0565021519101857,"eqwk","ci","linear"
0.0976070137029956,0.100670999212438,0.103893522037501,"eacc","ci","linear"
0.04663588511203,0.0705975660078005,0.0950182675284682,"cint","ci","linear"
1.52702427186782,1.55964692114353,1.59415847143407,"cslope","ci","linear"
