"lwr","med","upr","metric","mod","method"
0.238801628619847,0.24534365149163,0.251933414237242,"nll","ci","trafo"
0.019013298689802,0.0196850373199056,0.0203641051296464,"rps","ci","trafo"
0.0564199116532393,0.0598158793330869,0.0632473891036708,"eqwk","ci","trafo"
0.0644036520010959,0.0668563232996928,0.0693391226567887,"eacc","ci","trafo"
0.0773642443754536,0.111357673599329,0.144384766784863,"cint","ci","trafo"
1.31028392501707,1.33832110441206,1.3670340066171,"cslope","ci","trafo"
