"lwr","med","upr","metric","mod","method"
0.471474603132007,0.475011781224339,0.478498898306368,"nll","ci","avg"
0.0265986320512842,0.0268996284837867,0.0272026918483124,"rps","ci","avg"
0.0580885444726508,0.0594716829212993,0.0608797143372511,"eqwk","ci","avg"
0.113731753926951,0.115221868062386,0.116673981706875,"eacc","ci","avg"
0.0525772580734249,0.0644125597144645,0.075178814121257,"cint","ci","avg"
1.46807420617066,1.48189764919815,1.49631918567696,"cslope","ci","avg"
