"lwr","med","upr","metric","mod","method"
0.442404843465033,0.447898221595061,0.453520290374456,"nll","ci","avgll"
0.0248500316522438,0.0252991677680468,0.0257434100478186,"rps","ci","avgll"
0.0536537325109491,0.0556661049957344,0.0579173204530757,"eqwk","ci","avgll"
0.105336761664827,0.107526074314204,0.109836244206716,"eacc","ci","avgll"
0.0581590212096203,0.0763938771611445,0.0925850918669206,"cint","ci","avgll"
1.47006603289944,1.49266720733182,1.51521903635522,"cslope","ci","avgll"
