"lwr","med","upr","metric","mod","method"
0.0715354496733215,0.0758643914216574,0.0804523860609693,"nll","cils","linear"
0.014897563422657,0.0159861436554324,0.0171225355628979,"brier","cils","linear"
0.212216540324554,0.233772880010971,0.256376162721412,"eauc","cils","linear"
0.0158924319212347,0.0171845472612674,0.0184489173220452,"eacc","cils","linear"
-0.111342494789484,-0.0355958187160999,0.0399516138885139,"cint","cils","linear"
0.878746429528736,0.953077916069513,1.02509583831617,"cslope","cils","linear"
-0.0123694606757433,-0.00804051892740732,-0.00345252428809537,"dnll","cils","linear"
-0.0017367326821017,-0.000648152449326323,0.000488239458139224,"dbrier","cils","linear"
-0.133907605488725,-0.112351265802308,-0.0897479830918664,"deauc","cils","linear"
-0.00119770721972117,9.44081203116034e-05,0.00135877818108933,"deacc","cils","linear"
