"var","lor","mod","spl","w"
"s_age",0.79058176279068,"cils","1",0.37433679859529
"s_age",0.797333896160126,"cils","1",0.409739408741956
"s_age",0.763591706752777,"cils","1",0
"s_age",0.787926495075226,"cils","1",0.00306446455371838
"s_age",0.773487508296967,"cils","1",0.212859328109035
"s_age",0.822477579116821,"cils","2",0.104214578639121
"s_age",0.797994077205658,"cils","2",0
"s_age",0.755312085151672,"cils","2",0
"s_age",0.815309882164001,"cils","2",0.360793415278567
"s_age",0.855724930763245,"cils","2",0.534992006082312
"s_age",0.922767758369446,"cils","3",0
"s_age",0.823790550231934,"cils","3",0.614939068313084
"s_age",0.822971165180206,"cils","3",0
"s_age",0.78469318151474,"cils","3",0.278062199573303
"s_age",0.869787096977234,"cils","3",0.106998732113613
"s_age",0.822741150856018,"cils","4",0.299496254859416
"s_age",0.81886613368988,"cils","4",0.419348731094464
"s_age",0.869051456451416,"cils","4",0
"s_age",0.791915714740753,"cils","4",0.28115501404612
"s_age",0.806242108345032,"cils","4",0
"s_age",0.865138947963715,"cils","5",0.660062095182336
"s_age",0.878786444664001,"cils","5",0.138703982945117
"s_age",0.86000519990921,"cils","5",0.119839411798995
"s_age",0.788386285305023,"cils","5",0.0813945100735523
"s_age",0.831002473831177,"cils","5",0
"s_age",0.786337375640869,"cils","6",0.329921165344944
"s_age",0.744826197624207,"cils","6",0.126197859382561
"s_age",0.778201997280121,"cils","6",0
"s_age",0.763337671756744,"cils","6",0.495090321289115
"s_age",0.76841539144516,"cils","6",0.0487906539833805
"s_age",0.863920748233795,"sils","1",1
"s_age",0.840761244297028,"sils","2",1
"s_age",1.0119366645813,"sils","3",1
"s_age",0.940455317497253,"sils","4",1
"s_age",0.980072557926178,"sils","5",1
"s_age",0.847012937068939,"sils","6",1
