"metric","topn","val","method","spl"
"rps",1,0.0161772875920751,"linear",2
"cint",1,-0.0505036773896619,"linear",2
"cslope",1,1.15525936522462,"linear",2
"brier",1,0.0161772875920751,"linear",2
"auc",1,0.783314001588113,"linear",2
"eauc",1,0.216685998411887,"linear",2
"qwk",1,-0.000299869516237505,"linear",2
"eqwk",1,1.00029986951624,"linear",2
"acc",2,0.983061101028433,"linear",2
"binacc",2,0.983061101028433,"linear",2
"eacc",2,0.0169388989715669,"linear",2
"ebinacc",2,0.0169388989715669,"linear",2
"nll",2,0.078003795561309,"linear",2
"binnll",2,0.078003795561309,"linear",2
"rps",2,0.0161799954946425,"linear",2
"cint",2,-0.135963135650563,"linear",2
"cslope",2,1.29577771017107,"linear",2
"brier",2,0.0161799954946425,"linear",2
"auc",2,0.772150091947046,"linear",2
"eauc",2,0.227849908052954,"linear",2
"qwk",2,-0.000299869516237505,"linear",2
"eqwk",2,1.00029986951624,"linear",2
"acc",3,0.983061101028433,"linear",2
"binacc",3,0.983061101028433,"linear",2
"eacc",3,0.0169388989715669,"linear",2
"ebinacc",3,0.0169388989715669,"linear",2
"nll",3,0.0783364288356986,"linear",2
"binnll",3,0.0783364288356986,"linear",2
"rps",3,0.0161632847196154,"linear",2
"cint",3,-0.2022347944547,"linear",2
"cslope",3,1.40604732753018,"linear",2
"brier",3,0.0161632847196154,"linear",2
"auc",3,0.785471673796547,"linear",2
"eauc",3,0.214528326203453,"linear",2
"qwk",3,-0.000299869516237505,"linear",2
"eqwk",3,1.00029986951624,"linear",2
"acc",4,0.983212341197822,"linear",2
"binacc",4,0.983212341197822,"linear",2
"eacc",4,0.0167876588021778,"linear",2
"ebinacc",4,0.0167876588021778,"linear",2
"nll",4,0.0782971991994843,"linear",2
"binnll",4,0.0782971991994843,"linear",2
"rps",4,0.0161414367243258,"linear",2
"cint",4,-0.198232738353014,"linear",2
"cslope",4,1.54702014877411,"linear",2
"brier",4,0.0161414367243258,"linear",2
"auc",4,0.792295294833366,"linear",2
"eauc",4,0.207704705166634,"linear",2
"qwk",4,0,"linear",2
"eqwk",4,1,"linear",2
"acc",5,0.983061101028433,"linear",2
"binacc",5,0.983061101028433,"linear",2
"eacc",5,0.0169388989715669,"linear",2
"ebinacc",5,0.0169388989715669,"linear",2
"nll",5,0.0785000790283311,"linear",2
"binnll",5,0.0785000790283311,"linear",2
"rps",5,0.0161614164996625,"linear",2
"cint",5,-0.165276031871106,"linear",2
"cslope",5,1.52440211298919,"linear",2
"brier",5,0.0161614164996625,"linear",2
"auc",5,0.785622724709019,"linear",2
"eauc",5,0.214377275290981,"linear",2
"qwk",5,-0.000299869516237505,"linear",2
"eqwk",5,1.00029986951624,"linear",2
"acc",1,0.983061101028433,"log-linear",2
"binacc",1,0.983061101028433,"log-linear",2
"eacc",1,0.0169388989715669,"log-linear",2
"ebinacc",1,0.0169388989715669,"log-linear",2
"nll",1,0.0765419399384016,"log-linear",2
"binnll",1,0.0765419399384016,"log-linear",2
"rps",1,0.0161772875920751,"log-linear",2
"cint",1,-0.0505036773896619,"log-linear",2
"cslope",1,1.15525936522462,"log-linear",2
"brier",1,0.0161772875920751,"log-linear",2
"auc",1,0.783314001588113,"log-linear",2
"eauc",1,0.216685998411887,"log-linear",2
"qwk",1,-0.000299869516237505,"log-linear",2
"eqwk",1,1.00029986951624,"log-linear",2
"acc",2,0.983061101028433,"log-linear",2
"binacc",2,0.983061101028433,"log-linear",2
"eacc",2,0.0169388989715669,"log-linear",2
"ebinacc",2,0.0169388989715669,"log-linear",2
"nll",2,0.0780725228083188,"log-linear",2
"binnll",2,0.0780725228083188,"log-linear",2
"rps",2,0.0162087264531459,"log-linear",2
"cint",2,-0.140557038494929,"log-linear",2
"cslope",2,1.26748170295685,"log-linear",2
"brier",2,0.0162087264531459,"log-linear",2
"auc",2,0.772065558867589,"log-linear",2
"eauc",2,0.227934441132411,"log-linear",2
"qwk",2,-0.000299869516237505,"log-linear",2
"eqwk",2,1.00029986951624,"log-linear",2
"acc",3,0.983061101028433,"log-linear",2
"binacc",3,0.983061101028433,"log-linear",2
"eacc",3,0.0169388989715669,"log-linear",2
"ebinacc",3,0.0169388989715669,"log-linear",2
"nll",3,0.0784000715634055,"log-linear",2
"binnll",3,0.0784000715634055,"log-linear",2
"rps",3,0.0161936374829831,"log-linear",2
"cint",3,-0.208729708036579,"log-linear",2
"cslope",3,1.36181059029774,"log-linear",2
"brier",3,0.0161936374829831,"log-linear",2
"auc",3,0.785320622884075,"log-linear",2
"eauc",3,0.214679377115925,"log-linear",2
"qwk",3,-0.000299869516237505,"log-linear",2
"eqwk",3,1.00029986951624,"log-linear",2
"acc",4,0.983061101028433,"log-linear",2
"binacc",4,0.983061101028433,"log-linear",2
"eacc",4,0.0169388989715669,"log-linear",2
"ebinacc",4,0.0169388989715669,"log-linear",2
"nll",4,0.0783439376618995,"log-linear",2
"binnll",4,0.0783439376618995,"log-linear",2
"rps",4,0.0161650623591374,"log-linear",2
"cint",4,-0.204047676695096,"log-linear",2
"cslope",4,1.49634501973434,"log-linear",2
"brier",4,0.0161650623591374,"log-linear",2
"auc",4,0.792226005423975,"log-linear",2
"eauc",4,0.207773994576025,"log-linear",2
"qwk",4,-0.000299869516237505,"log-linear",2
"eqwk",4,1.00029986951624,"log-linear",2
"acc",5,0.983061101028433,"log-linear",2
"binacc",5,0.983061101028433,"log-linear",2
"eacc",5,0.0169388989715669,"log-linear",2
"ebinacc",5,0.0169388989715669,"log-linear",2
"nll",5,0.0785428971687942,"log-linear",2
"binnll",5,0.0785428971687942,"log-linear",2
"rps",5,0.0161823063025359,"log-linear",2
"cint",5,-0.171196887553923,"log-linear",2
"cslope",5,1.47362765445691,"log-linear",2
"brier",5,0.0161823063025359,"log-linear",2
"auc",5,0.785549277935065,"log-linear",2
"eauc",5,0.214450722064935,"log-linear",2
"qwk",5,-0.000299869516237505,"log-linear",2
"eqwk",5,1.00029986951624,"log-linear",2
"acc",1,0.983061101028433,"trafo",2
"binacc",1,0.983061101028433,"trafo",2
"eacc",1,0.0169388989715669,"trafo",2
"ebinacc",1,0.0169388989715669,"trafo",2
"nll",1,0.0765419399384016,"trafo",2
"binnll",1,0.0765419399384016,"trafo",2
"rps",1,0.0161772875920751,"trafo",2
"cint",1,-0.0505036773896621,"trafo",2
"cslope",1,1.15525936522462,"trafo",2
"brier",1,0.0161772875920751,"trafo",2
"auc",1,0.783314001588113,"trafo",2
"eauc",1,0.216685998411887,"trafo",2
"qwk",1,-0.000299869516237505,"trafo",2
"eqwk",1,1.00029986951624,"trafo",2
"acc",2,0.983061101028433,"trafo",2
"binacc",2,0.983061101028433,"trafo",2
"eacc",2,0.0169388989715669,"trafo",2
"ebinacc",2,0.0169388989715669,"trafo",2
"nll",2,0.0778270861910462,"trafo",2
"binnll",2,0.0778270861910462,"trafo",2
"rps",2,0.0161859718573568,"trafo",2
"cint",2,-0.0818989501021698,"trafo",2
"cslope",2,1.35215707765174,"trafo",2
"brier",2,0.0161859718573568,"trafo",2
"auc",2,0.776943533288711,"trafo",2
"eauc",2,0.223056466711289,"trafo",2
"qwk",2,-0.000299869516237505,"trafo",2
"eqwk",2,1.00029986951624,"trafo",2
"acc",3,0.983061101028433,"trafo",2
"binacc",3,0.983061101028433,"trafo",2
"eacc",3,0.0169388989715669,"trafo",2
"ebinacc",3,0.0169388989715669,"trafo",2
"nll",3,0.0780676092025476,"trafo",2
"binnll",3,0.0780676092025476,"trafo",2
"rps",3,0.0161624423871432,"trafo",2
"cint",3,-0.130931662647376,"trafo",2
"cslope",3,1.50817688486449,"trafo",2
"brier",3,0.0161624423871432,"trafo",2
"auc",3,0.789820277129922,"trafo",2
"eauc",3,0.210179722870078,"trafo",2
"qwk",3,-0.000299869516237505,"trafo",2
"eqwk",3,1.00029986951624,"trafo",2
"acc",4,0.983061101028433,"trafo",2
"binacc",4,0.983061101028433,"trafo",2
"eacc",4,0.0169388989715669,"trafo",2
"ebinacc",4,0.0169388989715669,"trafo",2
"nll",4,0.0780822561860628,"trafo",2
"binnll",4,0.0780822561860628,"trafo",2
"rps",4,0.0161448913597311,"trafo",2
"cint",4,-0.134339361498417,"trafo",2
"cslope",4,1.68193075498136,"trafo",2
"brier",4,0.0161448913597311,"trafo",2
"auc",4,0.796413857327563,"trafo",2
"eauc",4,0.203586142672437,"trafo",2
"qwk",4,-0.000299869516237505,"trafo",2
"eqwk",4,1.00029986951624,"trafo",2
"acc",5,0.983061101028433,"trafo",2
"binacc",5,0.983061101028433,"trafo",2
"eacc",5,0.0169388989715669,"trafo",2
"ebinacc",5,0.0169388989715669,"trafo",2
"nll",5,0.0784189765784584,"trafo",2
"binnll",5,0.0784189765784584,"trafo",2
"rps",5,0.0161768078419923,"trafo",2
"cint",5,-0.0983247305086297,"trafo",2
"cslope",5,1.66077473870761,"trafo",2
"brier",5,0.0161768078419923,"trafo",2
"auc",5,0.788121300811656,"trafo",2
"eauc",5,0.211878699188344,"trafo",2
"qwk",5,-0.000299869516237505,"trafo",2
"eqwk",5,1.00029986951624,"trafo",2
"acc",1,0.983061101028433,"avg",2
"binacc",1,0.983061101028433,"avg",2
"eacc",1,0.0169388989715669,"avg",2
"ebinacc",1,0.0169388989715669,"avg",2
"nll",1,0.0765419399384016,"avg",2
"binnll",1,0.0765419399384016,"avg",2
"rps",1,0.0161772875920751,"avg",2
"cint",1,-0.0505036773896619,"avg",2
"cslope",1,1.15525936522462,"avg",2
"brier",1,0.0161772875920751,"avg",2
"auc",1,0.783314001588113,"avg",2
"eauc",1,0.216685998411887,"avg",2
"qwk",1,-0.000299869516237505,"avg",2
"eqwk",1,1.00029986951624,"avg",2
"acc",2,0.983061101028433,"avg",2
"binacc",2,0.983061101028433,"avg",2
"eacc",2,0.0169388989715669,"avg",2
"ebinacc",2,0.0169388989715669,"avg",2
"nll",2,0.0789616200206522,"avg",2
"binnll",2,0.0789616200206522,"avg",2
