"metric","ens","val","spl"
"acc",1,0.982304900181488,1
"acc",2,0.982607380520266,1
"acc",3,0.982607380520266,1
"acc",4,0.982607380520266,1
"acc",5,0.982909860859044,1
"binacc",1,0.982304900181488,1
"binacc",2,0.982607380520266,1
"binacc",3,0.982607380520266,1
"binacc",4,0.982607380520266,1
"binacc",5,0.982909860859044,1
"eacc",1,0.0176950998185118,1
"eacc",2,0.0173926194797338,1
"eacc",3,0.0173926194797338,1
"eacc",4,0.0173926194797338,1
"eacc",5,0.0170901391409558,1
"ebinacc",1,0.0176950998185118,1
"ebinacc",2,0.0173926194797338,1
"ebinacc",3,0.0173926194797338,1
"ebinacc",4,0.0173926194797338,1
"ebinacc",5,0.0170901391409558,1
"nll",1,0.074934166502534,1
"nll",2,0.0775546930422359,1
"nll",3,0.0730636336778314,1
"nll",4,0.074125434654991,1
"nll",5,0.0741301371138315,1
"binnll",1,0.074934166502534,1
"binnll",2,0.0775546930422359,1
"binnll",3,0.0730636336778314,1
"binnll",4,0.074125434654991,1
"binnll",5,0.0741301371138315,1
"rps",1,0.0159720577190323,1
"rps",2,0.0160613266101546,1
"rps",3,0.0160104852790037,1
"rps",4,0.0160857700908425,1
"rps",5,0.0161144875640959,1
"cint",1,0.0522635885362939,1
"cint",2,0.432484011056164,1
"cint",3,-0.224825096759038,1
"cint",4,-0.230661527816444,1
"cint",5,-0.000532762883231027,1
"cslope",1,0.877618166963899,1
"cslope",2,0.729273832076106,1
"cslope",3,1.08352317748952,1
"cslope",4,0.942504129347247,1
"cslope",5,0.921260503243566,1
"brier",1,0.0159720577190323,1
"brier",2,0.0160613266101546,1
"brier",3,0.0160104852790037,1
"brier",4,0.0160857700908425,1
"brier",5,0.0161144875640959,1
"auc",1,0.786197802197802,1
"auc",2,0.789659340659341,1
"auc",3,0.819957417582418,1
"auc",4,0.805134615384615,1
"auc",5,0.803276098901099,1
"eauc",1,0.213802197802198,1
"eauc",2,0.210340659340659,1
"eauc",3,0.180042582417582,1
"eauc",4,0.194865384615385,1
"eauc",5,0.196723901098901,1
"qwk",1,0.0148434913277132,1
"qwk",2,0.0156689329487731,1
"qwk",3,-0.000884550379882665,1
"qwk",4,0.0156689329487731,1
"qwk",5,-0.000299893430727227,1
"eqwk",1,0.985156508672287,1
"eqwk",2,0.984331067051227,1
"eqwk",3,1.00088455037988,1
"eqwk",4,0.984331067051227,1
"eqwk",5,1.00029989343073,1
"acc",1,0.9835148215366,2
"acc",2,0.9835148215366,2
"acc",3,0.983212341197822,2
"acc",4,0.983363581367211,2
"acc",5,0.982456140350877,2
"binacc",1,0.9835148215366,2
"binacc",2,0.9835148215366,2
"binacc",3,0.983212341197822,2
"binacc",4,0.983363581367211,2
"binacc",5,0.982456140350877,2
"eacc",1,0.0164851784633999,2
"eacc",2,0.0164851784633999,2
"eacc",3,0.0167876588021778,2
"eacc",4,0.0166364186327889,2
"eacc",5,0.0175438596491229,2
"ebinacc",1,0.0164851784633999,2
"ebinacc",2,0.0164851784633999,2
"ebinacc",3,0.0167876588021778,2
"ebinacc",4,0.0166364186327889,2
"ebinacc",5,0.0175438596491229,2
"nll",1,0.0743118647190107,2
"nll",2,0.0799818814542826,2
"nll",3,0.0787659539867294,2
"nll",4,0.073806762478388,2
"nll",5,0.0770172189338235,2
"binnll",1,0.0743118647190107,2
"binnll",2,0.0799818814542826,2
"binnll",3,0.0787659539867294,2
"binnll",4,0.073806762478388,2
"binnll",5,0.0770172189338235,2
"rps",1,0.0154710733012797,2
"rps",2,0.0159383826673309,2
"rps",3,0.0159093767211645,2
"rps",4,0.0154085791319973,2
"rps",5,0.0158667755512665,2
"cint",1,0.14561700683866,2
"cint",2,-0.309052765295169,2
"cint",3,-0.234401851573242,2
"cint",4,-0.107897755516149,2
"cint",5,-0.12824483009688,2
"cslope",1,0.814697286861474,2
"cslope",2,0.852158711114094,2
"cslope",3,1.05459112914616,2
"cslope",4,0.923593199643186,2
"cslope",5,0.804256507712972,2
"brier",1,0.0154710733012797,2
"brier",2,0.0159383826673309,2
"brier",3,0.0159093767211645,2
"brier",4,0.0154085791319973,2
"brier",5,0.0158667755512665,2
"auc",1,0.777468747011894,2
"auc",2,0.690287426328035,2
"auc",3,0.697350788721347,2
"auc",4,0.766281278971634,2
"auc",5,0.722247859303697,2
"eauc",1,0.222531252988106,2
"eauc",2,0.309712573671965,2
"eauc",3,0.302649211278653,2
"eauc",4,0.233718721028366,2
"eauc",5,0.277752140696303,2
"qwk",1,0.0348246713592388,2
"qwk",2,0.0348246713592388,2
"qwk",3,0,2
"qwk",4,0.0342344064947377,2
"qwk",5,0.0462931877019032,2
"eqwk",1,0.965175328640761,2
"eqwk",2,0.965175328640761,2
"eqwk",3,1,2
"eqwk",4,0.965765593505262,2
"eqwk",5,0.953706812298097,2
"acc",1,0.981246218995765,3
"acc",2,0.981397459165154,3
"acc",3,0.981246218995765,3
"acc",4,0.981397459165154,3
"acc",5,0.981397459165154,3
"binacc",1,0.981246218995765,3
"binacc",2,0.981397459165154,3
"binacc",3,0.981246218995765,3
"binacc",4,0.981397459165154,3
"binacc",5,0.981397459165154,3
"eacc",1,0.0187537810042347,3
"eacc",2,0.0186025408348457,3
"eacc",3,0.0187537810042347,3
"eacc",4,0.0186025408348457,3
"eacc",5,0.0186025408348457,3
"ebinacc",1,0.0187537810042347,3
"ebinacc",2,0.0186025408348457,3
"ebinacc",3,0.0187537810042347,3
