"","bin","prop","lwr","upr","cases","midpoint","method","mod","weights"
"49",NA,0.211111111111111,0.117611159366389,0.334651080559838,12.6666666666667,0.150433879400452,"trafo","cils","equal"
"50",NA,0.285714285714286,0.0512992876522042,0.697335814701556,2,0.598356699914962,"trafo","cils","equal"
"51",NA,0.00241984271022384,0.00111439859047419,0.00470273814618982,8,0.00552138014766256,"trafo","ci","tuned"
"52",NA,0.0223777105395865,0.0170954489333916,0.0287508950360798,59.1666666666667,0.0230975211330152,"trafo","ci","tuned"
"53",NA,0.0602240896358543,0.0425615074548912,0.0823989111651937,35.8333333333333,0.0578678629792943,"trafo","ci","tuned"
"54",NA,0.136111111111111,0.0623870858649823,0.248269843421825,8.16666666666667,0.125944903957938,"trafo","ci","tuned"
"55",NA,0.261904761904762,0.0458286643498479,0.673232455252225,1.83333333333333,0.585653181963996,"trafo","ci","tuned"
"56",NA,0.00468844525105868,0.0026641434682831,0.00765172584592084,15.5,0.00508578396323404,"trafo","cils","tuned"
"57",NA,0.0151916288451841,0.0108916584927163,0.0206083425080297,40.1666666666667,0.0240699297380056,"trafo","cils","tuned"
"58",NA,0.0719887955182073,0.0525564663356464,0.095792452795487,42.8333333333333,0.0773184624476158,"trafo","cils","tuned"
"59",NA,0.208333333333333,0.116694186480988,0.330436089730003,12.5,0.175508072462435,"trafo","cils","tuned"
"60",NA,0.285714285714286,0.0550938838073964,0.693784813551609,2,0.617173755789591,"trafo","cils","tuned"
"61",NA,0.00411373260738052,0.0022902297503574,0.00688686976889214,13.6,0.00696940433342349,"avg","ci","equal"
"62",NA,0.021684316691881,0.0164910744636446,0.0279708047341562,57.3333333333333,0.0247657363249212,"avg","ci","equal"
"63",NA,0.0546218487394958,0.0378563747067541,0.0759690868846155,32.5,0.0577312089863747,"avg","ci","equal"
"64",NA,0.138333333333333,0.0651482619492344,0.249870449718844,8.3,0.129428864854797,"avg","ci","equal"
"65",NA,0.180952380952381,0.0222303732131067,0.602244249049795,1.26666666666667,0.58949398785992,"avg","ci","equal"
"66",NA,0.00617059891107078,0.00382086297872967,0.00944885722595164,20.4,0.00623981470356651,"avg","cils","equal"
"67",NA,0.0151538073625819,0.0108623087122927,0.020562303163305,40.0666666666667,0.0264265742321588,"avg","cils","equal"
"68",NA,0.0654901960784314,0.0470153364781895,0.0884135727018746,38.9666666666667,0.0779399750327417,"avg","cils","equal"
"69",NA,0.201111111111111,0.110313560021744,0.323059597589457,12.0666666666667,0.175410009729773,"avg","cils","equal"
"70",NA,0.214285714285714,0.0351218184247508,0.6295744582798,1.5,0.617656794225624,"avg","cils","equal"
"71",NA,0.0028886012035799,0.00141713922369375,0.00532617372840081,9.54971557903514,0.00551068022529207,"avg","ci","tuned"
"72",NA,0.0221751281965292,0.0169162433298256,0.028525552163733,58.6310389516233,0.0236954902912822,"avg","ci","tuned"
"73",NA,0.0583995288419718,0.0409898896061377,0.0803425727533996,34.7477196609732,0.0626796793424089,"avg","ci","tuned"
"74",NA,0.141006618187741,0.0668915741099763,0.253129350459126,8.46039709126446,0.14544489147097,"avg","ci","tuned"
"75",NA,0.230161245300552,0.0420987999551454,0.639416483314929,1.61112871710387,0.600950022194551,"avg","ci","tuned"
"76",NA,0.00479062195389136,0.00274183147557129,0.00777754776418629,15.8377961795648,0.00497211590169071,"avg","cils","tuned"
"77",NA,0.0155961902467321,0.0112320712045982,0.0210753241218781,41.2363270123597,0.0246386754813271,"avg","cils","tuned"
"78",NA,0.069312199903367,0.0502598224357842,0.0927672019047003,41.2407589425034,0.0818155557800296,"avg","cils","tuned"
"79",NA,0.2156260489208,0.121441486708595,0.339382492300228,12.937562935248,0.193521989508503,"avg","cils","tuned"
"80",NA,0.249650704332014,0.0559921218604897,0.650590531501529,1.7475549303241,0.63137299330811,"avg","cils","tuned"
"81",NA,0.00289233936409424,0.00141990893738637,0.00533084307918169,9.56207393769556,0.00552283421193332,"avgll","ci","tuned"
"82",NA,0.022152340938234,0.0168964662085421,0.0284998333387292,58.5707894406908,0.0236964512126452,"avgll","ci","tuned"
"83",NA,0.0584535705699502,0.0410353766218951,0.0804045069014907,34.7798744891204,0.0625020466898414,"avgll","ci","tuned"
"84",NA,0.141425020028863,0.0671481120644553,0.253656298440305,8.48550120173175,0.144269944142472,"avgll","ci","tuned"
"85",NA,0.228822990108789,0.0419256195904527,0.637986207419417,1.60176093076153,0.599941514453343,"avgll","ci","tuned"
"86",NA,0.00479555074900693,0.00274563759716149,0.00778356301773879,15.8540907762169,0.00497680796981747,"avgll","cils","tuned"
"87",NA,0.0155953724667223,0.0112314168528632,0.0210743475808242,41.2341648020138,0.0246440376185627,"avgll","cils","tuned"
"88",NA,0.0693221210357205,0.0502682953277339,0.0927784540891115,41.2466620162537,0.0817457549205702,"avgll","cils","tuned"
"89",NA,0.215370839824763,0.121235639218975,0.339104993040541,12.9222503894858,0.193304156514558,"avgll","cils","tuned"
"90",NA,0.248976002289983,0.0558192990370138,0.650002858885312,1.74283201602988,0.631225631242733,"avgll","cils","tuned"
"91",NA,0.00295518285704351,0.00145960288534427,0.00541561495550661,9.76983452538586,0.00571620425020397,"avgtrf","ci","tuned"
"92",NA,0.0221792708982893,0.0169185903147516,0.0285314441226889,58.6419922550769,0.0241428296968921,"avgtrf","ci","tuned"
"93",NA,0.0576782356181586,0.0403797944453132,0.0795188188696252,34.3185501928044,0.0634470486835947,"avgtrf","ci","tuned"
"94",NA,0.146168569068836,0.0704504866844631,0.259289627174756,8.77011414413018,0.14506319477097,"avgtrf","ci","tuned"
"95",NA,0.214215554657522,0.0385520227144193,0.624035628537878,1.49950888260266,0.600042771534063,"avgtrf","ci","tuned"
"96",NA,0.00484670595565594,0.00278260430461411,0.00784831779505869,16.0232098893986,0.00515167182209486,"avgtrf","cils","tuned"
"97",NA,0.0156544385420036,0.0112817724560417,0.0211418929637824,41.3903355050576,0.0248630657910266,"avgtrf","cils","tuned"
"98",NA,0.0691959962525187,0.0501601748293741,0.0926358024826677,41.1716177702486,0.0809732124543659,"avgtrf","cils","tuned"
