"metric","val","method","spl"
"eauc",0.230695188526982,"avgll",4
"qwk",0.0190298363316161,"avgll",4
"eqwk",0.980970163668384,"avgll",4
"acc",0.982499275373165,"avgll",5
"binacc",0.982499275373165,"avgll",5
"eacc",0.0175007246268346,"avgll",5
"ebinacc",0.0175007246268346,"avgll",5
"nll",0.0771572333129219,"avgll",5
"binnll",0.0771572333129219,"avgll",5
"rps",0.0164738916492749,"avgll",5
"cint",-0.0280756490902617,"avgll",5
"cslope",1.06805328623883,"avgll",5
"brier",0.0164738916492749,"avgll",5
"auc",0.790629692467874,"avgll",5
"eauc",0.209370307532126,"avgll",5
"qwk",0.00315320983232424,"avgll",5
"eqwk",0.996846790167676,"avgll",5
"acc",0.983287961610702,"avgll",6
"binacc",0.983287961610702,"avgll",6
"eacc",0.0167120383892976,"avgll",6
"ebinacc",0.0167120383892976,"avgll",6
"nll",0.077951876087223,"avgll",6
"binnll",0.077951876087223,"avgll",6
"rps",0.0160452705066524,"avgll",6
"cint",-0.00861225555262259,"avgll",6
"cslope",1.07451567666219,"avgll",6
"brier",0.0160452705066524,"avgll",6
"auc",0.74629582852056,"avgll",6
"eauc",0.25370417147944,"avgll",6
"qwk",-0.000149921934775141,"avgll",6
"eqwk",1.00014992193478,"avgll",6
"acc",0.982325292913304,"avgtrf",1
"binacc",0.982325292913304,"avgtrf",1
"eacc",0.0176747070866963,"avgtrf",1
"ebinacc",0.0176747070866963,"avgtrf",1
"nll",0.0793525358888964,"avgtrf",1
"binnll",0.0793525358888964,"avgtrf",1
"rps",0.0166605713069801,"avgtrf",1
"cint",-0.0276686648147739,"avgtrf",1
"cslope",0.815409797526772,"avgtrf",1
"brier",0.0166605713069801,"avgtrf",1
"auc",0.761097278693737,"avgtrf",1
"eauc",0.238902721306263,"avgtrf",1
"qwk",0.00359392436172796,"avgtrf",1
"eqwk",0.996406075638272,"avgtrf",1
"acc",0.982456140350877,"avgtrf",2
"binacc",0.982456140350877,"avgtrf",2
"eacc",0.0175438596491229,"avgtrf",2
"ebinacc",0.0175438596491229,"avgtrf",2
"nll",0.0766004061832586,"avgtrf",2
"binnll",0.0766004061832586,"avgtrf",2
"rps",0.0164401753625233,"avgtrf",2
"cint",0.104615505944739,"avgtrf",2
"cslope",0.883125986396214,"avgtrf",2
"brier",0.0164401753625233,"avgtrf",2
"auc",0.783314001588113,"avgtrf",2
"eauc",0.216685998411887,"avgtrf",2
"qwk",0.0149872473550782,"avgtrf",2
"eqwk",0.985012752644922,"avgtrf",2
"acc",0.981033381077729,"avgtrf",3
"binacc",0.981033381077729,"avgtrf",3
"eacc",0.0189666189222714,"avgtrf",3
"ebinacc",0.0189666189222714,"avgtrf",3
"nll",0.082054261768476,"avgtrf",3
"binnll",0.082054261768476,"avgtrf",3
"rps",0.0176926361566622,"avgtrf",3
"cint",-0.107390213552254,"avgtrf",3
"cslope",0.885704800850653,"avgtrf",3
"brier",0.0176926361566622,"avgtrf",3
"auc",0.79440028562946,"avgtrf",3
"eauc",0.20559971437054,"avgtrf",3
"qwk",0.023763836033869,"avgtrf",3
"eqwk",0.976236163966131,"avgtrf",3
"acc",0.9835148215366,"avgtrf",4
"binacc",0.9835148215366,"avgtrf",4
"eacc",0.0164851784633999,"avgtrf",4
"ebinacc",0.0164851784633999,"avgtrf",4
"nll",0.0768937341999664,"avgtrf",4
"binnll",0.0768937341999664,"avgtrf",4
"rps",0.016061767285795,"avgtrf",4
"cint",0.0516013993023389,"avgtrf",4
"cslope",0.824797837735475,"avgtrf",4
"brier",0.016061767285795,"avgtrf",4
"auc",0.768392551239842,"avgtrf",4
"eauc",0.231607448760158,"avgtrf",4
"qwk",0.0182179621535389,"avgtrf",4
"eqwk",0.981782037846461,"avgtrf",4
"acc",0.982530827236821,"avgtrf",5
"binacc",0.982530827236821,"avgtrf",5
"eacc",0.0174691727631788,"avgtrf",5
"ebinacc",0.0174691727631788,"avgtrf",5
"nll",0.0775097057365094,"avgtrf",5
"binnll",0.0775097057365094,"avgtrf",5
"rps",0.0164830688188519,"avgtrf",5
"cint",-0.0246064621166969,"avgtrf",5
"cslope",1.06724144525182,"avgtrf",5
"brier",0.0164830688188519,"avgtrf",5
"auc",0.785249290323356,"avgtrf",5
"eauc",0.214750709676644,"avgtrf",5
"qwk",0.000496190917178606,"avgtrf",5
"eqwk",0.999503809082821,"avgtrf",5
"acc",0.983297188774556,"avgtrf",6
"binacc",0.983297188774556,"avgtrf",6
"eacc",0.0167028112254443,"avgtrf",6
"ebinacc",0.0167028112254443,"avgtrf",6
"nll",0.0780481807065483,"avgtrf",6
"binnll",0.0780481807065483,"avgtrf",6
"rps",0.0160837019908052,"avgtrf",6
"cint",-0.00665750475801352,"avgtrf",6
"cslope",1.06414002139706,"avgtrf",6
"brier",0.0160837019908052,"avgtrf",6
"auc",0.751422835884342,"avgtrf",6
"eauc",0.248577164115658,"avgtrf",6
"qwk",-0.000131628378682869,"avgtrf",6
"eqwk",1.00013162837868,"avgtrf",6
"acc",0.982456140350877,"linear",1
"binacc",0.982456140350877,"linear",1
"eacc",0.0175438596491229,"linear",1
"ebinacc",0.0175438596491229,"linear",1
"nll",0.0777401460361129,"linear",1
"binnll",0.0777401460361129,"linear",1
"rps",0.0164651499815088,"linear",1
"cint",-0.0298002167286652,"linear",1
"cslope",0.937771902048081,"linear",1
"brier",0.0164651499815088,"linear",1
"auc",0.77875,"linear",1
"eauc",0.22125,"linear",1
"qwk",-0.00116956621624453,"linear",1
"eqwk",1.00116956621624,"linear",1
"acc",0.982607380520266,"linear",2
"binacc",0.982607380520266,"linear",2
"eacc",0.0173926194797338,"linear",2
"ebinacc",0.0173926194797338,"linear",2
"nll",0.0765352846530795,"linear",2
"binnll",0.0765352846530795,"linear",2
"rps",0.0162023420961147,"linear",2
"cint",0.0963343718427123,"linear",2
"cslope",1.0522951346779,"linear",2
"brier",0.0162023420961147,"linear",2
"auc",0.784338099058911,"linear",2
"eauc",0.215661900941089,"linear",2
"qwk",-0.00116920257224562,"linear",2
"eqwk",1.00116920257225,"linear",2
"acc",0.981397459165154,"linear",3
"binacc",0.981397459165154,"linear",3
"eacc",0.0186025408348457,"linear",3
"ebinacc",0.0186025408348457,"linear",3
"nll",0.077688812553367,"linear",3
"binnll",0.077688812553367,"linear",3
"rps",0.017356632659202,"linear",3
"cint",-0.0999609214815154,"linear",3
"cslope",1.1916619273398,"linear",3
"brier",0.017356632659202,"linear",3
"auc",0.84503271110662,"linear",3
"eauc",0.15496728889338,"linear",3
"qwk",0.0151277356351905,"linear",3
"eqwk",0.984872264364809,"linear",3
"acc",0.983363581367211,"linear",4
"binacc",0.983363581367211,"linear",4
"eacc",0.0166364186327889,"linear",4
"ebinacc",0.0166364186327889,"linear",4
"nll",0.0763090277031919,"linear",4
"binnll",0.0763090277031919,"linear",4
"rps",0.015996132515614,"linear",4
"cint",0.0504764242335091,"linear",4
"cslope",0.867339745187945,"linear",4
"brier",0.015996132515614,"linear",4
"auc",0.776243673275356,"linear",4
"eauc",0.223756326724644,"linear",4
"qwk",0,"linear",4
"eqwk",1,"linear",4
"acc",0.982304900181488,"linear",5
"binacc",0.982304900181488,"linear",5
"eacc",0.0176950998185118,"linear",5
"ebinacc",0.0176950998185118,"linear",5
"nll",0.0750459621971445,"linear",5
"binnll",0.0750459621971445,"linear",5
"rps",0.0162975971985554,"linear",5
"cint",-0.027372521677382,"linear",5
"cslope",1.36816759002672,"linear",5
"brier",0.0162975971985554,"linear",5
"auc",0.831169397061767,"linear",5
"eauc",0.168830602938233,"linear",5
"qwk",-0.00116992364436386,"linear",5
"eqwk",1.00116992364436,"linear",5
"acc",0.983363581367211,"linear",6
"binacc",0.983363581367211,"linear",6
"eacc",0.0166364186327889,"linear",6
"ebinacc",0.0166364186327889,"linear",6
"nll",0.0767726681047919,"linear",6
"binnll",0.0767726681047919,"linear",6
"rps",0.0159713380311948,"linear",6
"cint",-0.006996375208821,"linear",6
"cslope",1.27167768908933,"linear",6
"brier",0.0159713380311948,"linear",6
"auc",0.770389530494114,"linear",6
"eauc",0.229610469505886,"linear",6
"qwk",0,"linear",6
"eqwk",1,"linear",6
"acc",0.982304900181488,"log-linear",1
"binacc",0.982304900181488,"log-linear",1
"eacc",0.0176950998185118,"log-linear",1
"ebinacc",0.0176950998185118,"log-linear",1
"nll",0.0780219317401126,"log-linear",1
"binnll",0.0780219317401126,"log-linear",1
"rps",0.0165278994554262,"log-linear",1
"cint",-0.0173124263737859,"log-linear",1
"cslope",0.92147252152399,"log-linear",1
"brier",0.0165278994554262,"log-linear",1
"auc",0.777891483516484,"log-linear",1
"eauc",0.222108516483516,"log-linear",1
"qwk",-0.00144986821733517,"log-linear",1
"eqwk",1.00144986821734,"log-linear",1
"acc",0.982456140350877,"log-linear",2
"binacc",0.982456140350877,"log-linear",2
"eacc",0.0175438596491229,"log-linear",2
"ebinacc",0.0175438596491229,"log-linear",2
"nll",0.0767683990262934,"log-linear",2
