"metric","topn","val","method","spl"
"binacc",5,0.932503691204387,"log-linear",1
"eacc",5,0.442100822611263,"log-linear",1
"ebinacc",5,0.0674963087956127,"log-linear",1
"nll",5,1.07267169285975,"log-linear",1
"binnll",5,0.199774406363097,"log-linear",1
"rps",5,0.0605067884994051,"log-linear",1
"cint",5,0.193240120465364,"log-linear",1
"cslope",5,1.30083508510446,"log-linear",1
"brier",5,0.05503357779408,"log-linear",1
"auc",5,0.952182291636661,"log-linear",1
"eauc",5,0.0478177083633389,"log-linear",1
"qwk",5,0.81683104383776,"log-linear",1
"eqwk",5,0.18316895616224,"log-linear",1
"acc",1,0.550516768614216,"trafo",1
"binacc",1,0.941151655768825,"trafo",1
"eacc",1,0.449483231385784,"trafo",1
"ebinacc",1,0.0588483442311749,"trafo",1
"nll",1,1.15440877386537,"trafo",1
"binnll",1,0.197304070830417,"trafo",1
"rps",1,0.0631117581077216,"trafo",1
"cint",1,0.480820594715807,"trafo",1
"cslope",1,1.09190035156202,"trafo",1
"brier",1,0.0523487369950368,"trafo",1
"auc",1,0.948547923423916,"trafo",1
"eauc",1,0.0514520765760835,"trafo",1
"qwk",1,0.823354378825891,"trafo",1
"eqwk",1,0.176645621174109,"trafo",1
"acc",2,0.552204176334107,"trafo",1
"binacc",2,0.936722210504113,"trafo",1
"eacc",2,0.447795823665893,"trafo",1
"ebinacc",2,0.0632777894958869,"trafo",1
"nll",2,1.08995374963434,"trafo",1
"binnll",2,0.197663381842447,"trafo",1
"rps",2,0.0607162939698563,"trafo",1
"cint",2,0.270871661535358,"trafo",1
"cslope",2,1.21654449900242,"trafo",1
"brier",2,0.053606566196186,"trafo",1
"auc",2,0.951263401678775,"trafo",1
"eauc",2,0.0487365983212255,"trafo",1
"qwk",2,0.818276289783757,"trafo",1
"eqwk",2,0.181723710216243,"trafo",1
"acc",3,0.560219363003586,"trafo",1
"binacc",3,0.93461295085425,"trafo",1
"eacc",3,0.439780636996414,"trafo",1
"ebinacc",3,0.0653870491457499,"trafo",1
"nll",3,1.07665572131889,"trafo",1
"binnll",3,0.196506054088608,"trafo",1
"rps",3,0.059926520807269,"trafo",1
"cint",3,0.244692004446428,"trafo",1
"cslope",3,1.23711909039185,"trafo",1
"brier",3,0.053645583000748,"trafo",1
"auc",3,0.952662188398366,"trafo",1
"eauc",3,0.0473378116016339,"trafo",1
"qwk",3,0.822716399258143,"trafo",1
"eqwk",3,0.177283600741857,"trafo",1
"acc",4,0.555368065808901,"trafo",1
"binacc",4,0.934191098924278,"trafo",1
"eacc",4,0.444631934191099,"trafo",1
"ebinacc",4,0.0658089010757225,"trafo",1
"nll",4,1.09458174239568,"trafo",1
"binnll",4,0.197664668400159,"trafo",1
"rps",4,0.0606776631794569,"trafo",1
"cint",4,0.28593871189323,"trafo",1
"cslope",4,1.22173302299194,"trafo",1
"brier",4,0.0537093174409494,"trafo",1
"auc",4,0.951870329936225,"trafo",1
"eauc",4,0.048129670063775,"trafo",1
"qwk",4,0.818293586015157,"trafo",1
"eqwk",4,0.181706413984843,"trafo",1
"acc",5,0.558321029318709,"trafo",1
"binacc",5,0.933558321029319,"trafo",1
"eacc",5,0.441678970681291,"trafo",1
"ebinacc",5,0.0664416789706813,"trafo",1
"nll",5,1.09698482393753,"trafo",1
"binnll",5,0.196760747510564,"trafo",1
"rps",5,0.0610481068577474,"trafo",1
"cint",5,0.331767144097864,"trafo",1
"cslope",5,1.28047911838771,"trafo",1
"brier",5,0.0540444292209757,"trafo",1
"auc",5,0.952868434545654,"trafo",1
"eauc",5,0.0471315654543465,"trafo",1
"qwk",5,0.815430549767508,"trafo",1
"eqwk",5,0.184569450232492,"trafo",1
"acc",1,0.550516768614216,"avg",1
"binacc",1,0.941151655768825,"avg",1
"eacc",1,0.449483231385784,"avg",1
"ebinacc",1,0.0588483442311749,"avg",1
"nll",1,1.15440877386537,"avg",1
"binnll",1,0.197304070830417,"avg",1
"rps",1,0.0631117581077216,"avg",1
"cint",1,0.480820594715807,"avg",1
"cslope",1,1.09190035156202,"avg",1
"brier",1,0.0523487369950368,"avg",1
"auc",1,0.948547923423916,"avg",1
"eauc",1,0.0514520765760835,"avg",1
"qwk",1,0.823354378825891,"avg",1
"eqwk",1,0.176645621174109,"avg",1
"acc",2,0.548091120016874,"avg",1
"binacc",2,0.935140265766716,"avg",1
"eacc",2,0.451908879983126,"avg",1
"ebinacc",2,0.0648597342332842,"avg",1
"nll",2,1.12716076994326,"avg",1
"binnll",2,0.203856730567321,"avg",1
"rps",2,0.0628948060940571,"avg",1
"cint",2,0.276410647144337,"avg",1
"cslope",2,1.15144915070037,"avg",1
"brier",2,0.0546058396306452,"avg",1
"auc",2,0.94708245237039,"avg",1
"eauc",2,0.0529175476296095,"avg",1
"qwk",2,0.815699902040057,"avg",1
"eqwk",2,0.184300097959943,"avg",1
"acc",3,0.550868311889193,"avg",1
"binacc",3,0.935105111439218,"avg",1
"eacc",3,0.449131688110807,"avg",1
"ebinacc",3,0.0648948885607817,"avg",1
"nll",3,1.12404586934544,"avg",1
"binnll",3,0.204854185036702,"avg",1
"rps",3,0.0628196743642065,"avg",1
"cint",3,0.254815183424409,"avg",1
"cslope",3,1.14199254399783,"avg",1
"brier",3,0.054938297478299,"avg",1
"auc",3,0.946798479846832,"avg",1
"eauc",3,0.0532015201531676,"avg",1
"qwk",3,0.816450445497404,"avg",1
"eqwk",3,0.183549554502596,"avg",1
"acc",4,0.548776629403079,"avg",1
"binacc",4,0.93492933980173,"avg",1
"eacc",4,0.451223370596921,"avg",1
"ebinacc",4,0.0650706601982705,"avg",1
"nll",4,1.14520555680984,"avg",1
"binnll",4,0.206630778904673,"avg",1
"rps",4,0.0636269130056638,"avg",1
"cint",4,0.297438238809724,"avg",1
"cslope",4,1.12201314668215,"avg",1
"brier",4,0.0551396070432075,"avg",1
"auc",4,0.945499023499386,"avg",1
"eauc",4,0.0545009765006136,"avg",1
"qwk",4,0.8142461993967,"avg",1
"eqwk",4,0.1857538006033,"avg",1
"acc",5,0.54385150812065,"avg",1
"binacc",5,0.93414891373128,"avg",1
"eacc",5,0.45614849187935,"avg",1
"ebinacc",5,0.0658510862687198,"avg",1
"nll",5,1.14969991466182,"avg",1
"binnll",5,0.2066383664835,"avg",1
"rps",5,0.0642618769353264,"avg",1
"cint",5,0.343731715999245,"avg",1
"cslope",5,1.18020769907862,"avg",1
"brier",5,0.0556599897196983,"avg",1
"auc",5,0.946230995684962,"avg",1
"eauc",5,0.0537690043150381,"avg",1
"qwk",5,0.807509984551704,"avg",1
"eqwk",5,0.192490015448296,"avg",1
"acc",1,0.550094916684244,"linear",2
"binacc",1,0.940097025943894,"linear",2
"eacc",1,0.449905083315756,"linear",2
"ebinacc",1,0.0599029740561063,"linear",2
"nll",1,1.12758365157248,"linear",2
"binnll",1,0.188499397062969,"linear",2
"rps",1,0.0626310942746486,"linear",2
"cint",1,0.266974613262309,"linear",2
"cslope",1,1.07407160354442,"linear",2
"brier",1,0.0502186630525806,"linear",2
"auc",1,0.955513354913793,"linear",2
"eauc",1,0.0444866450862073,"linear",2
"qwk",1,0.831838291455624,"linear",2
"eqwk",1,0.168161708544376,"linear",2
"acc",2,0.55600084370386,"linear",2
"binacc",2,0.940518877873866,"linear",2
"eacc",2,0.44399915629614,"linear",2
"ebinacc",2,0.0594811221261338,"linear",2
"nll",2,1.08529616151555,"linear",2
"binnll",2,0.173168788499148,"linear",2
"rps",2,0.0604895804111825,"linear",2
"cint",2,0.347729210388057,"linear",2
"cslope",2,1.26633942050303,"linear",2
"brier",2,0.0483304778279058,"linear",2
"auc",2,0.966698195442903,"linear",2
"eauc",2,0.0333018045570965,"linear",2
"qwk",2,0.831332093560705,"linear",2
"eqwk",2,0.168667906439295,"linear",2
"acc",3,0.555789917738874,"linear",2
"binacc",3,0.940940729803839,"linear",2
"eacc",3,0.444210082261126,"linear",2
"ebinacc",3,0.0590592701961612,"linear",2
"nll",3,1.07943741271763,"linear",2
"binnll",3,0.172599664783972,"linear",2
"rps",3,0.0603103669034376,"linear",2
"cint",3,0.394663655875314,"linear",2
"cslope",3,1.32982759515574,"linear",2
"brier",3,0.0480501979860138,"linear",2
"auc",3,0.96664063609664,"linear",2
"eauc",3,0.0333593639033598,"linear",2
"qwk",3,0.832364821324905,"linear",2
"eqwk",3,0.167635178675095,"linear",2
"acc",4,0.556633621598819,"linear",2
"binacc",4,0.939253322083949,"linear",2
"eacc",4,0.443366378401181,"linear",2
"ebinacc",4,0.0607466779160515,"linear",2
"nll",4,1.06753727884757,"linear",2
"binnll",4,0.174531792111975,"linear",2
"rps",4,0.059964246762362,"linear",2
"cint",4,0.336223806170637,"linear",2
"cslope",4,1.37620408166924,"linear",2
"brier",4,0.0487524743981438,"linear",2
"auc",4,0.96658994950814,"linear",2
"eauc",4,0.0334100504918604,"linear",2
"qwk",4,0.8304354168492,"linear",2
"eqwk",4,0.1695645831508,"linear",2
"acc",5,0.55768825142375,"linear",2
"binacc",5,0.940097025943894,"linear",2
"eacc",5,0.44231174857625,"linear",2
"ebinacc",5,0.0599029740561063,"linear",2
"nll",5,1.06305279212322,"linear",2
"binnll",5,0.172792216819329,"linear",2
"rps",5,0.0597857213655154,"linear",2
"cint",5,0.34208577978519,"linear",2
"cslope",5,1.39700369599611,"linear",2
"brier",5,0.0483052195177324,"linear",2
"auc",5,0.967448185133767,"linear",2
"eauc",5,0.0325518148662333,"linear",2
"qwk",5,0.831177283527943,"linear",2
"eqwk",5,0.168822716472057,"linear",2
"acc",1,0.550094916684244,"log-linear",2
"binacc",1,0.940097025943894,"log-linear",2
"eacc",1,0.449905083315756,"log-linear",2
"ebinacc",1,0.0599029740561063,"log-linear",2
"nll",1,1.12758365157248,"log-linear",2
"binnll",1,0.188499397062969,"log-linear",2
"rps",1,0.0626310942746486,"log-linear",2
"cint",1,0.266974613262309,"log-linear",2
"cslope",1,1.07407160354442,"log-linear",2
"brier",1,0.0502186630525806,"log-linear",2
"auc",1,0.955513354913793,"log-linear",2
"eauc",1,0.0444866450862073,"log-linear",2
"qwk",1,0.831838291455624,"log-linear",2
"eqwk",1,0.168161708544376,"log-linear",2
"acc",2,0.558110103353723,"log-linear",2
"binacc",2,0.939886099978907,"log-linear",2
"eacc",2,0.441889896646277,"log-linear",2
"ebinacc",2,0.0601139000210926,"log-linear",2
"nll",2,1.09363631088363,"log-linear",2
"binnll",2,0.180134482120383,"log-linear",2
"rps",2,0.0608015456958941,"log-linear",2
"cint",2,0.281492695740458,"log-linear",2
"cslope",2,1.18901723306888,"log-linear",2
"brier",2,0.0496955463812143,"log-linear",2
"auc",2,0.961985488171984,"log-linear",2
"eauc",2,0.0380145118280161,"log-linear",2
"qwk",2,0.831346450405081,"log-linear",2
"eqwk",2,0.168653549594919,"log-linear",2
"acc",3,0.555157139843915,"log-linear",2
"binacc",3,0.94030795190888,"log-linear",2
"eacc",3,0.444842860156085,"log-linear",2
"ebinacc",3,0.0596920480911201,"log-linear",2
"nll",3,1.08338265742401,"log-linear",2
"binnll",3,0.178166081106562,"log-linear",2
"rps",3,0.0603576752878973,"log-linear",2
"cint",3,0.31399462004811,"log-linear",2
"cslope",3,1.24795958205708,"log-linear",2
"brier",3,0.0493053501564525,"log-linear",2
"auc",3,0.962787596275882,"log-linear",2
"eauc",3,0.0372124037241184,"log-linear",2
"qwk",3,0.831317693914226,"log-linear",2
"eqwk",3,0.168682306085774,"log-linear",2
"acc",4,0.558742881248682,"log-linear",2
"binacc",4,0.937776840329045,"log-linear",2
"eacc",4,0.441257118751318,"log-linear",2
"ebinacc",4,0.0622231596709555,"log-linear",2
"nll",4,1.07210163962472,"log-linear",2
"binnll",4,0.181531162496521,"log-linear",2
"rps",4,0.0601111022403551,"log-linear",2
"cint",4,0.242385140753643,"log-linear",2
"cslope",4,1.28328301010281,"log-linear",2
"brier",4,0.0505398868338529,"log-linear",2
"auc",4,0.962287603148639,"log-linear",2
"eauc",4,0.0377123968513606,"log-linear",2
"qwk",4,0.831780929034492,"log-linear",2
"eqwk",4,0.168219070965508,"log-linear",2
"acc",5,0.558321029318709,"log-linear",2
"binacc",5,0.938198692259017,"log-linear",2
"eacc",5,0.441678970681291,"log-linear",2
"ebinacc",5,0.0618013077409829,"log-linear",2
"nll",5,1.06728774690104,"log-linear",2
"binnll",5,0.18026919931745,"log-linear",2
"rps",5,0.0599117682252927,"log-linear",2
"cint",5,0.237162503374675,"log-linear",2
"cslope",5,1.29207286206423,"log-linear",2
"brier",5,0.0502741736915324,"log-linear",2
"auc",5,0.962888396723069,"log-linear",2
"eauc",5,0.0371116032769309,"log-linear",2
"qwk",5,0.832073567924854,"log-linear",2
"eqwk",5,0.167926432075146,"log-linear",2
"acc",1,0.550094916684244,"trafo",2
"binacc",1,0.940097025943894,"trafo",2
"eacc",1,0.449905083315756,"trafo",2
"ebinacc",1,0.0599029740561063,"trafo",2
"nll",1,1.12758365157249,"trafo",2
"binnll",1,0.188499397062969,"trafo",2
"rps",1,0.0626310942746486,"trafo",2
"cint",1,0.266974613262308,"trafo",2
"cslope",1,1.07407160354443,"trafo",2
"brier",1,0.0502186630525806,"trafo",2
"auc",1,0.955513354913793,"trafo",2
"eauc",1,0.0444866450862073,"trafo",2
"qwk",1,0.831838291455624,"trafo",2
"eqwk",1,0.168161708544376,"trafo",2
"acc",2,0.554524361948956,"trafo",2
"binacc",2,0.940518877873866,"trafo",2
"eacc",2,0.445475638051044,"trafo",2
"ebinacc",2,0.0594811221261338,"trafo",2
"nll",2,1.1063561267308,"trafo",2
"binnll",2,0.178211350309813,"trafo",2
"rps",2,0.0610120409448815,"trafo",2
"cint",2,0.359770766380145,"trafo",2
"cslope",2,1.18145475998275,"trafo",2
"brier",2,0.0491692232553112,"trafo",2
"auc",2,0.962796473587992,"trafo",2
"eauc",2,0.0372035264120081,"trafo",2
"qwk",2,0.831838411835392,"trafo",2
"eqwk",2,0.168161588164608,"trafo",2
"acc",3,0.55600084370386,"trafo",2
"binacc",3,0.940729803838853,"trafo",2
"eacc",3,0.44399915629614,"trafo",2
"ebinacc",3,0.0592701961611475,"trafo",2
"nll",3,1.10112580198236,"trafo",2
"binnll",3,0.176057241214602,"trafo",2
"rps",3,0.0607851854623046,"trafo",2
"cint",3,0.410063298224939,"trafo",2
"cslope",3,1.23596966094242,"trafo",2
"brier",3,0.0486542567601248,"trafo",2
"auc",3,0.963455685603405,"trafo",2
"eauc",3,0.0365443143965948,"trafo",2
"qwk",3,0.833136389826958,"trafo",2
"eqwk",3,0.166863610173042,"trafo",2
"acc",4,0.554735287913942,"trafo",2
"binacc",4,0.938831470153976,"trafo",2
"eacc",4,0.445264712086058,"trafo",2
"ebinacc",4,0.0611685298460241,"trafo",2
"nll",4,1.09056302519164,"trafo",2
"binnll",4,0.178576332622357,"trafo",2
"rps",4,0.0604751590775321,"trafo",2
"cint",4,0.357195249710253,"trafo",2
"cslope",4,1.2668814093957,"trafo",2
"brier",4,0.0495791406643774,"trafo",2
"auc",4,0.963118634108122,"trafo",2
"eauc",4,0.0368813658918777,"trafo",2
"qwk",4,0.830630642520313,"trafo",2
"eqwk",4,0.169369357479687,"trafo",2
"acc",5,0.555578991773887,"trafo",2
"binacc",5,0.939886099978907,"trafo",2
"eacc",5,0.444421008226113,"trafo",2
"ebinacc",5,0.0601139000210926,"trafo",2
"nll",5,1.08894208909737,"trafo",2
"binnll",5,0.176965870083127,"trafo",2
"rps",5,0.0603657830860004,"trafo",2
"cint",5,0.364176095219283,"trafo",2
"cslope",5,1.27377608429106,"trafo",2
"brier",5,0.0491690319977732,"trafo",2
"auc",5,0.963705968531933,"trafo",2
"eauc",5,0.0362940314680669,"trafo",2
"qwk",5,0.831807561164391,"trafo",2
"eqwk",5,0.168192438835609,"trafo",2
"acc",1,0.550094916684244,"avg",2
"binacc",1,0.940097025943894,"avg",2
"eacc",1,0.449905083315756,"avg",2
"ebinacc",1,0.0599029740561063,"avg",2
"nll",1,1.12758365157248,"avg",2
"binnll",1,0.188499397062969,"avg",2
"rps",1,0.0626310942746486,"avg",2
"cint",1,0.266974613262309,"avg",2
"cslope",1,1.07407160354442,"avg",2
"brier",1,0.0502186630525806,"avg",2
"auc",1,0.955513354913793,"avg",2
"eauc",1,0.0444866450862073,"avg",2
"qwk",1,0.831838291455624,"avg",2
"eqwk",1,0.168161708544376,"avg",2
"acc",2,0.547669268086902,"avg",2
"binacc",2,0.94030795190888,"avg",2
"eacc",2,0.452330731913098,"avg",2
"ebinacc",2,0.0596920480911201,"avg",2
"nll",2,1.14026498631455,"avg",2
"binnll",2,0.184649488819493,"avg",2
"rps",2,0.0629114733659176,"avg",2
"cint",2,0.371368016371484,"avg",2
"cslope",2,1.11452706429364,"avg",2
"brier",2,0.0498403248594225,"avg",2
"auc",2,0.958025061511182,"avg",2
"eauc",2,0.0419749384888179,"avg",2
"qwk",2,0.826364409636868,"avg",2
"eqwk",2,0.173635590363132,"avg",2
"acc",3,0.545735780074527,"avg",2
"binacc",3,0.940378260563875,"avg",2
"eacc",3,0.454264219925473,"avg",2
"ebinacc",3,0.0596217394361247,"avg",2
"nll",3,1.14282996170122,"avg",2
"binnll",3,0.183936709401877,"avg",2
"rps",3,0.0632697272023992,"avg",2
"cint",3,0.422915236142525,"avg",2
"cslope",3,1.14744115107613,"avg",2
"brier",3,0.0498621785253855,"avg",2
"auc",3,0.958119371020482,"avg",2
"eauc",3,0.0418806289795176,"avg",2
"qwk",3,0.824421198720797,"avg",2
"eqwk",3,0.175578801279203,"avg",2
"acc",4,0.543819869225902,"avg",2
"binacc",4,0.939253322083949,"avg",2
"eacc",4,0.456180130774098,"avg",2
"ebinacc",4,0.0607466779160515,"avg",2
"nll",4,1.13860214746704,"avg",2
"binnll",4,0.187733436560913,"avg",2
"rps",4,0.063379644677946,"avg",2
"cint",4,0.371688968656449,"avg",2
"cslope",4,1.15885832690781,"avg",2
"brier",4,0.05087300075905,"avg",2
"auc",4,0.956313243689663,"avg",2
"eauc",4,0.0436867563103371,"avg",2
"qwk",4,0.82208184990073,"avg",2
"eqwk",4,0.17791815009927,"avg",2
"acc",5,0.541868804049779,"avg",2
"binacc",5,0.939970470364902,"avg",2
"eacc",5,0.458131195950221,"avg",2
"ebinacc",5,0.060029529635098,"avg",2
"nll",5,1.14286065666636,"avg",2
"binnll",5,0.18725210465886,"avg",2
"rps",5,0.0636163112133426,"avg",2
"cint",5,0.381398778410102,"avg",2
"cslope",5,1.14916977289485,"avg",2
"brier",5,0.0507047854051077,"avg",2
"auc",5,0.956157618681072,"avg",2
"eauc",5,0.0438423813189279,"avg",2
"qwk",5,0.821840739252989,"avg",2
"eqwk",5,0.178159260747011,"avg",2
"acc",1,0.555368065808901,"linear",3
"binacc",1,0.936933136469099,"linear",3
"eacc",1,0.444631934191099,"linear",3
"ebinacc",1,0.0630668635309006,"linear",3
"nll",1,1.1316423543232,"linear",3
"binnll",1,0.210347734908458,"linear",3
"rps",1,0.0621781955092523,"linear",3
"cint",1,0.349827270483881,"linear",3
"cslope",1,1.05790418407854,"linear",3
"brier",1,0.0550568331786051,"linear",3
"auc",1,0.946595229436657,"linear",3
"eauc",1,0.053404770563343,"linear",3
"qwk",1,0.834404734276742,"linear",3
"eqwk",1,0.165595265723258,"linear",3
"acc",2,0.559164733178654,"linear",3
"binacc",2,0.931449061379456,"linear",3
"eacc",2,0.440835266821346,"linear",3
"ebinacc",2,0.0685509386205442,"linear",3
"nll",2,1.07385737631636,"linear",3
"binnll",2,0.199398877995141,"linear",3
"rps",2,0.0599452435577787,"linear",3
"cint",2,0.284496336357612,"linear",3
"cslope",2,1.22145942893502,"linear",3
"brier",2,0.0539514279363054,"linear",3
"auc",2,0.953989382218108,"linear",3
"eauc",2,0.046010617781892,"linear",3
"qwk",2,0.838027441807379,"linear",3
"eqwk",2,0.161972558192621,"linear",3
"acc",3,0.558953807213668,"linear",3
"binacc",3,0.92891794979962,"linear",3
"eacc",3,0.441046192786332,"linear",3
"ebinacc",3,0.0710820502003797,"linear",3
"nll",3,1.0570561029245,"linear",3
"binnll",3,0.199065419092673,"linear",3
"rps",3,0.0595881748279202,"linear",3
"cint",3,0.245286039917362,"linear",3
"cslope",3,1.3182033916363,"linear",3
"brier",3,0.0549403872986995,"linear",3
"auc",3,0.95529608018161,"linear",3
"eauc",3,0.0447039198183902,"linear",3
"qwk",3,0.836346597643287,"linear",3
"eqwk",3,0.163653402356713,"linear",3
"acc",4,0.551571398439148,"linear",3
"binacc",4,0.927863319974689,"linear",3
"eacc",4,0.448428601560852,"linear",3
"ebinacc",4,0.0721366800253112,"linear",3
"nll",4,1.06172618804297,"linear",3
"binnll",4,0.199001321339289,"linear",3
"rps",4,0.0600191025462065,"linear",3
"cint",4,0.251534614404192,"linear",3
"cslope",4,1.36456510055896,"linear",3
"brier",4,0.0553385011138902,"linear",3
"auc",4,0.956293666798907,"linear",3
"eauc",4,0.0437063332010932,"linear",3
"qwk",4,0.832603612545429,"linear",3
"eqwk",4,0.167396387454571,"linear",3
"acc",5,0.55199325036912,"linear",3
"binacc",5,0.925964986289812,"linear",3
"eacc",5,0.44800674963088,"linear",3
"ebinacc",5,0.0740350137101877,"linear",3
"nll",5,1.06133448445842,"linear",3
"binnll",5,0.202038966608273,"linear",3
"rps",5,0.0603191124721077,"linear",3
"cint",5,0.226452538783049,"linear",3
"cslope",5,1.40066892313797,"linear",3
"brier",5,0.0564563946744392,"linear",3
"auc",5,0.955486726395134,"linear",3
"eauc",5,0.0445132736048665,"linear",3
"qwk",5,0.832431651825524,"linear",3
"eqwk",5,0.167568348174476,"linear",3
"acc",1,0.555368065808901,"log-linear",3
"binacc",1,0.936933136469099,"log-linear",3
"eacc",1,0.444631934191099,"log-linear",3
"ebinacc",1,0.0630668635309006,"log-linear",3
"nll",1,1.1316423543232,"log-linear",3
"binnll",1,0.210347734908458,"log-linear",3
"rps",1,0.0621781955092523,"log-linear",3
"cint",1,0.349827270483881,"log-linear",3
"cslope",1,1.05790418407854,"log-linear",3
"brier",1,0.0550568331786051,"log-linear",3
"auc",1,0.946595229436657,"log-linear",3
"eauc",1,0.053404770563343,"log-linear",3
