"","bin","prop","lwr","upr","cases","midpoint","method","mod","weights"
"299",NA,0.0356173154435413,0.0193774900066374,0.0847163911625183,52.0018171091907,0.0964038182845596,"avg","sics","tuned"
"300",NA,0.166655112221635,0.120180613637125,0.256801357243161,45.1345591596266,0.189553595220217,"avg","sics","tuned"
"301",NA,0.2409076540755,0.175854361128271,0.348873401194551,35.6646139167016,0.282703372155874,"avg","sics","tuned"
"302",NA,0.314970755373946,0.221920426617536,0.434167723767427,34.3125941092016,0.375853149091532,"avg","sics","tuned"
"303",NA,0.410604313343576,0.294955728222293,0.533022839221258,39.6862746026349,0.469002926027189,"avg","sics","tuned"
"304",NA,0.530693094873029,0.403478273784902,0.649161158405789,56.3407858354171,0.562152702962846,"avg","sics","tuned"
"305",NA,0.692283117501777,0.575150407870851,0.789259178544151,94.7974732486047,0.655302479898504,"avg","sics","tuned"
"306",NA,0.841265948527874,0.744946644918329,0.91031539460877,218.737801530274,0.748452256834161,"avg","sics","tuned"
"307",NA,0.924564610111643,0.860797067214764,0.96761067850605,1868.60669946495,0.841602033769818,"avg","sics","tuned"
"308",NA,0.976108163013968,0.95298735113249,0.98512010275338,231.425505865334,0.944088461118824,"avg","sics","tuned"
"309",NA,0.00448503029304002,0.00173918288850156,0.0222041373966219,1.06743720974352,0.0241756397051423,"avgll","sics","tuned"
"310",NA,0.0360048862045209,0.019718328439969,0.0847396865214779,52.6433008108789,0.0948938863839405,"avgll","sics","tuned"
"311",NA,0.168485805430218,0.121708060340764,0.258804636225569,45.6342283505859,0.187979100331253,"avgll","sics","tuned"
"312",NA,0.241514738010725,0.176532227935086,0.349622046691979,35.8131203399504,0.281064314278565,"avgll","sics","tuned"
"313",NA,0.316581066924738,0.223388262853465,0.43604313461684,34.4978601083929,0.374149528225877,"avgll","sics","tuned"
"314",NA,0.411284188463311,0.295583036211675,0.533951644270043,39.7245483780306,0.467234742173189,"avgll","sics","tuned"
"315",NA,0.532296279089409,0.404930451093328,0.650514169642461,56.273180076515,0.560319956120501,"avgll","sics","tuned"
"316",NA,0.691930708429014,0.574661904001276,0.789281259281985,94.4813949891618,0.653405170067813,"avgll","sics","tuned"
"317",NA,0.840513888605996,0.743858258065822,0.910533648054933,218.974742156809,0.746490384015125,"avgll","sics","tuned"
"318",NA,0.925718414108808,0.861455766617423,0.968550960894408,1867.24210884343,0.839575597962437,"avgll","sics","tuned"
"319",NA,0.976142134212145,0.95297278294073,0.985209892821513,231.425856514283,0.943059102468046,"avgll","sics","tuned"
"320",NA,0.00450080787431204,0.00174957822952949,0.0222243567738049,1.07119227408627,0.0251078127838685,"avgtrf","sics","tuned"
"321",NA,0.0352412119250693,0.0190981848354971,0.0843780699727568,51.4631394463931,0.096825821699293,"avgtrf","sics","tuned"
"322",NA,0.165678667222446,0.119264985584374,0.255676144633796,44.8841847805943,0.190046213962405,"avgtrf","sics","tuned"
"323",NA,0.239965887884198,0.175134736619263,0.347745976776193,35.7163756170144,0.283266606225517,"avgtrf","sics","tuned"
"324",NA,0.314019360765467,0.221093897209647,0.433028704976367,34.2671996978782,0.376486998488629,"avgtrf","sics","tuned"
"325",NA,0.409973332215074,0.294901427459317,0.532032678717354,39.8561608352962,0.469707390751741,"avgtrf","sics","tuned"
"326",NA,0.529796758085302,0.402803660769629,0.648206251507777,56.4853831946354,0.562927783014852,"avgtrf","sics","tuned"
"327",NA,0.692185310264707,0.575313442342917,0.789024541955919,95.1340792548498,0.656148175277964,"avgtrf","sics","tuned"
"328",NA,0.841313126281673,0.745276860655905,0.910286626667528,218.990054687621,0.749368567541076,"avgtrf","sics","tuned"
"329",NA,0.924500144143797,0.861085384403094,0.967439563770242,1868.47499818715,0.842588959804188,"avgtrf","sics","tuned"
"330",NA,0.976141945283223,0.953048090565082,0.985122685072211,231.435009802262,0.944599577967872,"avgtrf","sics","tuned"
"331",NA,0.00361811391223156,0.00121236929464499,0.0210429815511524,0.861111111111111,0.00161143546286723,"linear","ci","equal"
"332",NA,0.0444208173876485,0.0255895087967989,0.0732571946783661,37.6666666666667,0.0557523665995313,"linear","ci","equal"
"333",NA,0.176759039453433,0.114881515045052,0.274080676672653,45.1388888888889,0.160811357947125,"linear","ci","equal"
"334",NA,0.295587898048042,0.195960717871043,0.425351548397187,43.6944444444444,0.265870349294719,"linear","ci","equal"
