"lwr","med","upr","metric","mod","method"
0.97903326379729,0.985379846448987,0.99183441082997,"nll","ci","avg"
0.0576364009724967,0.0580849025182607,0.0585144216632017,"rps","ci","avg"
0.141246756766485,0.143626856736117,0.146130400175928,"eqwk","ci","avg"
0.39254498405262,0.395595615560575,0.398993130503451,"eacc","ci","avg"
0.581898056590925,0.597881466793973,0.614717830247094,"cint","ci","avg"
1.05817541124612,1.07003205584328,1.08287286065367,"cslope","ci","avg"
-0.577291480911305,-0.570944898259608,-0.564490333878625,"dnll","ci","avg"
-0.0611945913460155,-0.0607460898002515,-0.0603165706553105,"drps","ci","avg"
-0.446568102375529,-0.444188002405897,-0.441684458966086,"deqwk","ci","avg"
-0.23467852716161,-0.231627895653655,-0.228230380710779,"deacc","ci","avg"
