"","bin","prop","lwr","upr","cases","midpoint","method","mod","weights"
"161",NA,0.527723892633923,0.41125454586329,0.638586294277317,68.6666666666667,0.555539740040073,"log-linear","sics","tuned"
"162",NA,0.698082998161426,0.586333030038322,0.790549446947752,107.75,0.648390169933699,"log-linear","sics","tuned"
"163",NA,0.858777541311895,0.772548212508874,0.920679455425477,223.388888888889,0.741240599827326,"log-linear","sics","tuned"
"164",NA,0.94361103132334,0.884183585657388,0.977676825019095,1821.22222222222,0.834091029720953,"log-linear","sics","tuned"
"165",NA,0.979723394280356,0.956668344873759,0.988623047825603,232.222222222222,0.940258122333883,"log-linear","sics","tuned"
"166",NA,0.00431839402427638,0.0015646929149501,0.0220392242057432,1.02777777777778,0.0215061386198481,"log-linear","silscs","tuned"
"167",NA,0.0343474295699891,0.0156231560274609,0.0832332414355622,33.6388888888889,0.0900399013668489,"log-linear","silscs","tuned"
"168",NA,0.143712495251707,0.102828612048655,0.226521661889987,40.5833333333333,0.184095149621154,"log-linear","silscs","tuned"
"169",NA,0.232115585010981,0.169882514959415,0.335160216886826,41.9722222222222,0.27815039787546,"log-linear","silscs","tuned"
"170",NA,0.30869361999388,0.220955698366291,0.425632765936187,43.0833333333333,0.372205646129765,"log-linear","silscs","tuned"
"171",NA,0.41574767225454,0.30442970242933,0.539081661648655,52.2222222222222,0.46626089438407,"log-linear","silscs","tuned"
"172",NA,0.551855205558893,0.434232866664754,0.663805352639505,68.8333333333333,0.560316142638376,"log-linear","silscs","tuned"
"173",NA,0.702550111372109,0.593469305293261,0.789690446259886,97.6944444444444,0.654371390892681,"log-linear","silscs","tuned"
"174",NA,0.852341324623955,0.767702169903915,0.907356323488674,194.666666666667,0.748426639146987,"log-linear","silscs","tuned"
"175",NA,0.945215225999719,0.88623159096005,0.978589413953724,1871.22222222222,0.842481887401292,"log-linear","silscs","tuned"
"176",NA,0.982184716361931,0.960749846992732,0.98918655141322,232.833333333333,0.944754755764222,"log-linear","silscs","tuned"
"177",NA,0.00466853408029879,0.00180238889923642,0.0224870286175125,1.11111111111111,0.00627012870228319,"trafo","ci","equal"
"178",NA,0.0354011270996717,0.018100389450463,0.0648915287283056,32.3888888888889,0.0626160842230345,"trafo","ci","equal"
"179",NA,0.173593730270959,0.11546099266748,0.259284486980754,57.6666666666667,0.162767737859971,"trafo","ci","equal"
"180",NA,0.316660705951337,0.223016038184718,0.437096064484512,64.25,0.262919391496907,"trafo","ci","equal"
"181",NA,0.452557703347102,0.33125559129649,0.587428558911379,64.8055555555556,0.363071045133843,"trafo","ci","equal"
"182",NA,0.571028300965472,0.438264923461439,0.704965013676866,66,0.46322269877078,"trafo","ci","equal"
"183",NA,0.681854575211738,0.552147172712328,0.797926132883653,80.3055555555556,0.563374352407716,"trafo","ci","equal"
"184",NA,0.788131917909589,0.685115734311815,0.871730157490403,117.361111111111,0.663526006044652,"trafo","ci","equal"
"185",NA,0.888719930958859,0.819063982248159,0.940062795359649,242.25,0.763677659681588,"trafo","ci","equal"
"186",NA,0.941321418198818,0.897805982749337,0.971215723671248,1719.52777777778,0.863829313318525,"trafo","ci","equal"
"187",NA,0.979137857674716,0.956430698708377,0.987656611318773,232.111111111111,0.956952570068496,"trafo","ci","equal"
"188",NA,0.00361811391223156,0.00120133732684383,0.0210455881557151,0.861111111111111,0.00253621620568878,"trafo","cils","equal"
"189",NA,0.0463300466236265,0.0279145088388141,0.0732356240964687,36.9166666666667,0.0577299331068522,"trafo","cils","equal"
"190",NA,0.227339227100519,0.149664269881046,0.324728339775862,46.9722222222222,0.163044934497801,"trafo","cils","equal"
"191",NA,0.34116468449036,0.232104367382842,0.467011324381985,46.9722222222222,0.268359935888751,"trafo","cils","equal"
"192",NA,0.473399876925835,0.340720320334055,0.605570235986796,49.5833333333333,0.3736749372797,"trafo","cils","equal"
"193",NA,0.595824753216428,0.459646031189137,0.722256649851082,59.4444444444444,0.478989938670649,"trafo","cils","equal"
"194",NA,0.705799193145559,0.5766372613148,0.811907574494539,71.4444444444444,0.584304940061599,"trafo","cils","equal"
"195",NA,0.79103288231941,0.68937322910368,0.870817089659318,100.861111111111,0.689619941452548,"trafo","cils","equal"
"196",NA,0.870131745054581,0.799393743532065,0.924399251608693,190.833333333333,0.794934942843497,"trafo","cils","equal"
"197",NA,0.945001396095958,0.90674393500849,0.972326443564401,1840.94444444444,0.900249944234446,"trafo","cils","equal"
"198",NA,0.98242011291155,0.961033943787017,0.989375325646968,232.944444444444,0.976453722464961,"trafo","cils","equal"
"199",NA,0.00373482726423903,0.00123033251773378,0.0212429690320023,0.888888888888889,0.0205408055160944,"trafo","sics","equal"
"200",NA,0.0351889910402369,0.0161799167353071,0.0841167260568422,35.9722222222222,0.0864923249722694,"trafo","sics","equal"
"201",NA,0.149978216683143,0.111199430469844,0.239947031193197,51.6944444444444,0.177313752852431,"trafo","sics","equal"
"202",NA,0.233710472009215,0.177463417750344,0.344961207021669,47.5277777777778,0.268135180732592,"trafo","sics","equal"
"203",NA,0.32098690505916,0.242758509204903,0.429490672277183,48.7777777777778,0.358956608612753,"trafo","sics","equal"
"204",NA,0.390936880880059,0.29183780645052,0.507870163060306,51.4722222222222,0.449778036492915,"trafo","sics","equal"
"205",NA,0.518398285207593,0.4018041678577,0.631435397998659,70.0277777777778,0.540599464373076,"trafo","sics","equal"
"206",NA,0.694554619469359,0.58259355774604,0.787453581425077,104.722222222222,0.631420892253237,"trafo","sics","equal"
"207",NA,0.875713068800164,0.790887772896945,0.93083844106346,225.861111111111,0.722242320133399,"trafo","sics","equal"
"208",NA,0.956401638240317,0.890992966474378,0.98464046768883,1808.55555555556,0.81306374801356,"trafo","sics","equal"
"209",NA,0.979608158312552,0.956746708464322,0.988271102075261,232.277777777778,0.92923723097682,"trafo","sics","equal"
"210",NA,0.00396825396825397,0.00138395288868687,0.0215441649689461,0.944444444444444,0.0190250010210974,"trafo","silscs","equal"
"211",NA,0.0388490201877999,0.0178169239802263,0.087977780005254,36.9166666666667,0.0841092789748764,"trafo","silscs","equal"
"212",NA,0.146996361316999,0.107008727797476,0.234941606575333,44.3055555555556,0.17622783284024,"trafo","silscs","equal"
"213",NA,0.250566140085486,0.185357313033447,0.351942333380475,45.8333333333333,0.268346386705603,"trafo","silscs","equal"
