"metric","topn","val","method","spl"
"nll",1,1.10486934689235,"trafo",1
"binnll",1,0.205873029384442,"trafo",1
"rps",1,0.0631435523006432,"trafo",1
"cint",1,0.458763530817453,"trafo",1
"cslope",1,1.21071943079394,"trafo",1
"brier",1,0.0556399514838783,"trafo",1
"auc",1,0.943147212508426,"trafo",1
"eauc",1,0.0568527874915744,"trafo",1
"qwk",1,0.819168054834366,"trafo",1
"eqwk",1,0.180831945165634,"trafo",1
"acc",2,0.560641214933558,"trafo",1
"binacc",2,0.935667580679182,"trafo",1
"eacc",2,0.439358785066442,"trafo",1
"ebinacc",2,0.0643324193208183,"trafo",1
"nll",2,1.08258655455476,"trafo",1
"binnll",2,0.203364918654638,"trafo",1
"rps",2,0.0613365691085724,"trafo",1
"cint",2,0.389343936004233,"trafo",1
"cslope",2,1.17527096163612,"trafo",1
"brier",2,0.0550138052050121,"trafo",1
"auc",2,0.945158112444478,"trafo",1
"eauc",2,0.0548418875555222,"trafo",1
"qwk",2,0.823507901153618,"trafo",1
"eqwk",2,0.176492098846382,"trafo",1
"acc",3,0.558531955283695,"trafo",1
"binacc",3,0.934823876819236,"trafo",1
"eacc",3,0.441468044716305,"trafo",1
"ebinacc",3,0.0651761231807636,"trafo",1
"nll",3,1.0840627735783,"trafo",1
"binnll",3,0.200432386848857,"trafo",1
"rps",3,0.0615041449384871,"trafo",1
"cint",3,0.423859533288835,"trafo",1
"cslope",3,1.22291055255829,"trafo",1
"brier",3,0.0547727456127536,"trafo",1
"auc",3,0.94763594674471,"trafo",1
"eauc",3,0.0523640532552901,"trafo",1
"qwk",3,0.820749441030171,"trafo",1
"eqwk",3,0.179250558969829,"trafo",1
"acc",4,0.556633621598819,"trafo",1
"binacc",4,0.933347395064332,"trafo",1
"eacc",4,0.443366378401181,"trafo",1
"ebinacc",4,0.0666526049356676,"trafo",1
"nll",4,1.08951150372423,"trafo",1
"binnll",4,0.200247702491754,"trafo",1
"rps",4,0.0619344117679545,"trafo",1
"cint",4,0.438442692906777,"trafo",1
"cslope",4,1.25410427158221,"trafo",1
"brier",4,0.0551131150354682,"trafo",1
"auc",4,0.948978851128305,"trafo",1
"eauc",4,0.0510211488716953,"trafo",1
"qwk",4,0.818978360033188,"trafo",1
"eqwk",4,0.181021639966812,"trafo",1
"acc",5,0.540603248259861,"trafo",1
