"lwr","med","upr","metric","mod","method"
1.11727835518653,1.12446475913881,1.13214421524391,"nll","sics","avg"
0.0622877981111048,0.0627324694217142,0.0632055496516527,"rps","sics","avg"
0.171805923144284,0.174278620741135,0.176716837123698,"eqwk","sics","avg"
0.446236171514861,0.44927349395858,0.452557820406305,"eacc","sics","avg"
0.291216048285407,0.305554802240847,0.319668970053708,"cint","sics","avg"
1.12863909745901,1.14599781848821,1.16347263529167,"cslope","sics","avg"
-0.44567155526074,-0.438485151308459,-0.430805695203359,"dnll","sics","avg"
-0.0565586398028062,-0.0561139684921968,-0.0556408882622583,"drps","sics","avg"
-0.398757188379702,-0.396284490782851,-0.393846274400288,"deqwk","sics","avg"
-0.182850519056749,-0.179813196613029,-0.176528870165305,"deacc","sics","avg"
