"metric","ens","val","spl"
"brier",3,0.0520565590284038,3
"brier",4,0.0501297219439382,3
"brier",5,0.0529305700931676,3
"auc",1,0.967104987657586,3
"auc",2,0.962910219959446,3
"auc",3,0.962555375562021,3
"auc",4,0.969292184607247,3
"auc",5,0.965636020012342,3
"eauc",1,0.0328950123424139,3
"eauc",2,0.0370897800405536,3
"eauc",3,0.0374446244379794,3
"eauc",4,0.0307078153927532,3
"eauc",5,0.0343639799876576,3
"qwk",1,0.878217210560536,3
"qwk",2,0.878810062283393,3
"qwk",3,0.875541594332637,3
"qwk",4,0.881539453952415,3
"qwk",5,0.88108233477594,3
"eqwk",1,0.121782789439464,3
"eqwk",2,0.121189937716607,3
"eqwk",3,0.124458405667363,3
"eqwk",4,0.118460546047585,3
"eqwk",5,0.11891766522406,3
"acc",1,0.597342332841173,4
"acc",2,0.609576038810378,4
"acc",3,0.618645855304788,4
"acc",4,0.605779371440624,4
"acc",5,0.603459185825775,4
"binacc",1,0.92723054207973,4
"binacc",2,0.942206285593757,4
"binacc",3,0.93862054418899,4
"binacc",4,0.936722210504113,4
"binacc",5,0.930605357519511,4
"eacc",1,0.402657667158827,4
"eacc",2,0.390423961189622,4
"eacc",3,0.381354144695212,4
"eacc",4,0.394220628559376,4
"eacc",5,0.396540814174225,4
"ebinacc",1,0.07276945792027,4
"ebinacc",2,0.0577937144062434,4
"ebinacc",3,0.0613794558110103,4
"ebinacc",4,0.0632777894958869,4
"ebinacc",5,0.0693946424804893,4
"nll",1,0.996027011580774,4
"nll",2,0.95481942491319,4
"nll",3,0.966565823477399,4
"nll",4,0.98726084270242,4
"nll",5,0.99172731479003,4
"binnll",1,0.200620843075936,4
"binnll",2,0.165498695634605,4
"binnll",3,0.177860755203384,4
"binnll",4,0.174501554370756,4
"binnll",5,0.189286890458422,4
"rps",1,0.0585819442882015,4
"rps",2,0.0544850953606711,4
"rps",3,0.0550059240546612,4
"rps",4,0.0572295870483585,4
"rps",5,0.0582330438713618,4
"cint",1,0.840244659213484,4
"cint",2,0.582108632908221,4
"cint",3,0.560996828499648,4
"cint",4,0.703145880217445,4
"cint",5,0.853028771249123,4
"cslope",1,1.02913318668561,4
"cslope",2,0.924402459109208,4
"cslope",3,0.986884540487182,4
"cslope",4,0.96119904212022,4
"cslope",5,0.999529681038655,4
"brier",1,0.0574756152089,4
"brier",2,0.0464025615113806,4
"brier",3,0.0497190107587617,4
"brier",4,0.0492312674003806,4
"brier",5,0.0542775382400212,4
"auc",1,0.966089797915073,4
"auc",2,0.966343581122204,4
"auc",3,0.965226820176799,4
"auc",4,0.964740210973081,4
"auc",5,0.964820307709268,4
"eauc",1,0.0339102020849267,4
"eauc",2,0.0336564188777959,4
"eauc",3,0.0347731798232015,4
"eauc",4,0.0352597890269194,4
"eauc",5,0.0351796922907321,4
"qwk",1,0.866794941499179,4
"qwk",2,0.87353372160227,4
"qwk",3,0.877620360658403,4
"qwk",4,0.862538903823217,4
"qwk",5,0.860411531825286,4
"eqwk",1,0.133205058500821,4
"eqwk",2,0.12646627839773,4
"eqwk",3,0.122379639341597,4
"eqwk",4,0.137461096176783,4
"eqwk",5,0.139588468174714,4
"acc",1,0.620544188989665,5
"acc",2,0.622653448639528,5
"acc",3,0.632356043028897,5
"acc",4,0.610841594600295,5
"acc",5,0.626450116009281,5
"binacc",1,0.938831470153976,5
"binacc",2,0.943893693313647,5
"binacc",3,0.941151655768825,5
"binacc",4,0.940518877873866,5
"binacc",5,0.9476903606834,5
"eacc",1,0.379455811010335,5
"eacc",2,0.377346551360472,5
"eacc",3,0.367643956971103,5
"eacc",4,0.389158405399705,5
"eacc",5,0.373549883990719,5
"ebinacc",1,0.0611685298460241,5
"ebinacc",2,0.0561063066863531,5
"ebinacc",3,0.0588483442311749,5
"ebinacc",4,0.0594811221261338,5
"ebinacc",5,0.0523096393165998,5
"nll",1,0.948247269460486,5
"nll",2,0.940977248326511,5
"nll",3,0.930124685378751,5
"nll",4,0.977740480539696,5
"nll",5,0.927680406477894,5
"binnll",1,0.174478267971357,5
"binnll",2,0.165013479362737,5
"binnll",3,0.168526302628005,5
"binnll",4,0.168742110273622,5
"binnll",5,0.160639643918462,5
"rps",1,0.0549826386385634,5
"rps",2,0.0548539709721638,5
"rps",3,0.0533393053271312,5
"rps",4,0.0562731126133651,5
"rps",5,0.0531280724160847,5
"cint",1,0.507812458813352,5
"cint",2,0.672616374601899,5
"cint",3,0.585375552241248,5
"cint",4,0.428730233801206,5
"cint",5,0.372335799316687,5
"cslope",1,0.994549516485032,5
"cslope",2,1.06610328512259,5
"cslope",3,0.969230051538586,5
"cslope",4,0.909503415502109,5
"cslope",5,0.933424898140691,5
"brier",1,0.0492189941951209,5
"brier",2,0.0459070829973128,5
"brier",3,0.0471536900827025,5
"brier",4,0.0465801182626713,5
"brier",5,0.043399851413946,5
"auc",1,0.961654757235193,5
"auc",2,0.96953203608643,5
"auc",3,0.96232100323459,5
"auc",4,0.961060422600065,5
"auc",5,0.960447328478606,5
"eauc",1,0.0383452427648072,5
"eauc",2,0.03046796391357,5
"eauc",3,0.0376789967654098,5
"eauc",4,0.0389395773999353,5
"eauc",5,0.0395526715213944,5
"qwk",1,0.879756993325234,5
"qwk",2,0.875207998059314,5
"qwk",3,0.883174369766621,5
"qwk",4,0.869428551647696,5
"qwk",5,0.881224142166641,5
"eqwk",1,0.120243006674766,5
"eqwk",2,0.124792001940686,5
"eqwk",3,0.116825630233379,5
"eqwk",4,0.130571448352304,5
"eqwk",5,0.118775857833359,5
"acc",1,0.637207340223581,6
"acc",2,0.625606412149336,6
"acc",3,0.619911411094706,6
"acc",4,0.627926597764185,6
"acc",5,0.61400548407509,6
"binacc",1,0.945159249103565,6
"binacc",2,0.938831470153976,6
"binacc",3,0.93862054418899,6
"binacc",4,0.934191098924278,6
"binacc",5,0.92891794979962,6
"eacc",1,0.362792659776419,6
"eacc",2,0.374393587850664,6
"eacc",3,0.380088588905294,6
"eacc",4,0.372073402235815,6
"eacc",5,0.38599451592491,6
"ebinacc",1,0.0548407508964354,6
"ebinacc",2,0.0611685298460241,6
"ebinacc",3,0.0613794558110103,6
"ebinacc",4,0.0658089010757225,6
"ebinacc",5,0.0710820502003797,6
"nll",1,0.896345209065091,6
"nll",2,0.919125872376123,6
"nll",3,0.931117773474922,6
"nll",4,0.921573892848129,6
"nll",5,0.965491696376678,6
"binnll",1,0.150675395869801,6
"binnll",2,0.171958322214864,6
"binnll",3,0.172192344867748,6
"binnll",4,0.177456418325872,6
"binnll",5,0.182689228077734,6
"rps",1,0.0512131198888666,6
"rps",2,0.0529845497790103,6
"rps",3,0.0541224993201028,6
"rps",4,0.0537513114781707,6
"rps",5,0.057410038967149,6
"cint",1,0.604485125870134,6
"cint",2,0.513440910875239,6
"cint",3,0.604864109095752,6
"cint",4,0.641925889354855,6
"cint",5,0.781428726237088,6
"cslope",1,1.03130930705328,6
"cslope",2,1.01357355741313,6
"cslope",3,1.0203421141126,6
"cslope",4,1.07653856997456,6
"cslope",5,0.953865728291302,6
"brier",1,0.0419171261153884,6
"brier",2,0.0479814200270048,6
"brier",3,0.0484926496923873,6
"brier",4,0.0503933662054694,6
"brier",5,0.0525403059513266,6
"auc",1,0.970455423264874,6
"auc",2,0.965796794796442,6
"auc",3,0.965999149160075,6
"auc",4,0.967454533241532,6
"auc",5,0.967770519516141,6
"eauc",1,0.0295445767351257,6
"eauc",2,0.0342032052035578,6
"eauc",3,0.0340008508399245,6
"eauc",4,0.0325454667584678,6
"eauc",5,0.0322294804838592,6
"qwk",1,0.887121054329236,6
"qwk",2,0.880405818459466,6
"qwk",3,0.873965840119889,6
"qwk",4,0.878651737195163,6
"qwk",5,0.866549507013683,6
"eqwk",1,0.112878945670764,6
"eqwk",2,0.119594181540534,6
"eqwk",3,0.126034159880111,6
"eqwk",4,0.121348262804837,6
"eqwk",5,0.133450492986317,6
