"w.1","w.2","w.3","w.4","w.5","spl","method"
0.0960338848656605,0.291968533231716,0.122537371248299,0.130801767696457,0.358658442957867,1,"linear"
0.110943683529218,0.433583281754347,0.455473034716435,0,0,2,"linear"
0.153073068230252,0.431651241103943,0,0.415275690665805,0,3,"linear"
0.113898495961022,0.00913024991572364,0.295983179947368,0.335188791973311,0.245799282202576,4,"linear"
0.160576207437736,0.176922631970897,0.143070218606155,0.227939871394218,0.291491070590994,5,"linear"
0.0195597095577264,0.00154007261977737,0.271473054359098,0.400976877394871,0.306450286068527,6,"linear"
0.104542103735884,0.285610131513137,0.146244884266046,0.168041659827951,0.295561220656982,1,"log-linear"
0.220883337539038,0.37395167912584,0.405164983335123,0,0,2,"log-linear"
0.214986959271349,0.38968456960444,0,0.35665678027743,0.0386716908467812,3,"log-linear"
0.146867214915532,0.088464201042386,0.264867659844709,0.278806019749091,0.220994904448281,4,"log-linear"
0.182074720636976,0.192112534377267,0.146066868270459,0.2231983361919,0.256547540523398,5,"log-linear"
0.0636705847995078,0.00568659703633059,0.253498940655861,0.374783002603837,0.302360874904464,6,"log-linear"
0.0806660016126017,0.30852703509866,0.136841388049329,0.137168318841368,0.336797256398041,1,"trafo"
0.209932381106803,0.400736689346457,0.38933092954674,0,0,2,"trafo"
0.22611134100445,0.40749751146528,0,0.366391147530271,0,3,"trafo"
0.136072002360191,0.0629981308231779,0.297403736512579,0.280551817411751,0.222974312892301,4,"trafo"
0.145589711982674,0.196673314835166,0.147253863999478,0.238025363434212,0.27245774574847,5,"trafo"
0.0409022220802967,0,0.243463449855806,0.425002597710695,0.290631730353202,6,"trafo"
