"metric","val","method","spl"
"cslope",1.60290148711764,"linear",4
"brier",0.0559891816966303,"linear",4
"auc",0.961967543309655,"linear",4
"eauc",0.0380324566903454,"linear",4
"qwk",0.80963237955186,"linear",4
"eqwk",0.19036762044814,"linear",4
"acc",0.560852140898545,"linear",5
"binacc",0.928496097869648,"linear",5
"eacc",0.439147859101455,"linear",5
"ebinacc",0.0715039021303523,"linear",5
"nll",1.05667987017428,"linear",5
"binnll",0.204145308092398,"linear",5
"rps",0.0621719140690609,"linear",5
"cint",0.296028211501225,"linear",5
"cslope",1.51462938857153,"linear",5
"brier",0.0569413156579813,"linear",5
"auc",0.952339393215888,"linear",5
"eauc",0.0476606067841124,"linear",5
"qwk",0.819381408705985,"linear",5
"eqwk",0.180618591294015,"linear",5
"acc",0.555578991773887,"linear",6
"binacc",0.930183505589538,"linear",6
"eacc",0.444421008226113,"linear",6
"ebinacc",0.0698164944104619,"linear",6
"nll",1.05041100387767,"linear",6
"binnll",0.193954232332,"linear",6
"rps",0.061727681307712,"linear",6
"cint",0.32227190861726,"linear",6
"cslope",1.59375540845643,"linear",6
"brier",0.0546168207402893,"linear",6
"auc",0.959139951972325,"linear",6
"eauc",0.0408600480276747,"linear",6
"qwk",0.815845983387794,"linear",6
"eqwk",0.184154016612206,"linear",6
"acc",0.564016030373339,"log-linear",1
"binacc",0.934402024889264,"log-linear",1
"eacc",0.435983969626661,"log-linear",1
"ebinacc",0.0655979751107362,"log-linear",1
"nll",1.07062800754724,"log-linear",1
"binnll",0.20297526154516,"log-linear",1
"rps",0.06102172918802,"log-linear",1
"cint",0.336571486513328,"log-linear",1
"cslope",1.22826561295573,"log-linear",1
"brier",0.0554345373092932,"log-linear",1
"auc",0.946464146008446,"log-linear",1
"eauc",0.0535358539915542,"log-linear",1
"qwk",0.823659062170054,"log-linear",1
"eqwk",0.176340937829946,"log-linear",1
"acc",0.551360472474162,"log-linear",2
"binacc",0.930183505589538,"log-linear",2
"eacc",0.448639527525838,"log-linear",2
"ebinacc",0.0698164944104619,"log-linear",2
"nll",1.06859162590058,"log-linear",2
"binnll",0.197141651551467,"log-linear",2
"rps",0.0626087296864545,"log-linear",2
"cint",0.20765783539683,"log-linear",2
"cslope",1.36726721038468,"log-linear",2
"brier",0.05593037726373,"log-linear",2
"auc",0.954383358991629,"log-linear",2
"eauc",0.045616641008371,"log-linear",2
"qwk",0.817538151562714,"log-linear",2
"eqwk",0.182461848437286,"log-linear",2
"acc",0.547985657034381,"log-linear",3
"binacc",0.918793503480278,"log-linear",3
"eacc",0.452014342965619,"log-linear",3
"ebinacc",0.0812064965197216,"log-linear",3
"nll",1.072822140455,"log-linear",3
"binnll",0.222067858957684,"log-linear",3
"rps",0.0631507603690081,"log-linear",3
"cint",0.0605827216276851,"log-linear",3
"cslope",1.36439444012986,"log-linear",3
"brier",0.0628441766179106,"log-linear",3
"auc",0.944940023582826,"log-linear",3
"eauc",0.0550599764171736,"log-linear",3
"qwk",0.818914077745692,"log-linear",3
"eqwk",0.181085922254308,"log-linear",3
"acc",0.557477325458764,"log-linear",4
"binacc",0.92554313435984,"log-linear",4
"eacc",0.442522674541236,"log-linear",4
"ebinacc",0.0744568656401603,"log-linear",4
"nll",1.05538651346956,"log-linear",4
"binnll",0.197830430846914,"log-linear",4
"rps",0.0611691482106675,"log-linear",4
"cint",0.361384077407499,"log-linear",4
"cslope",1.52066713213494,"log-linear",4
