"w.1","w.2","w.3","w.4","w.5","spl","method"
0.11522858835252,0.218464783609721,0.191196594564537,0.149583101416442,0.32552693205678,1,"linear"
0.185237406509037,0.211228060139014,0.308088506931528,0.151744772491787,0.143701253928633,2,"linear"
0.0924023490237994,0.300614394020578,0.144003432225208,0.267462144683939,0.195517680046475,3,"linear"
0.172565329527864,0.121024380060493,0.31402110444032,0.200477854347807,0.191911331623516,4,"linear"
0.143663770593223,0.252954415971173,0.234080523125325,0.168827902241074,0.200473388069205,5,"linear"
0.194953494228714,0.186934130543353,0.306150425930589,0.190382113587035,0.121579835710308,6,"linear"
0.170184505310206,0.250779545384966,0.12744907466683,0.16601691605521,0.285569958582787,1,"log-linear"
0.182254657569552,0.216881661475594,0.271302819123844,0.215634753585112,0.113926108245898,2,"log-linear"
0.126517748984656,0.277745112405625,0.190652662941349,0.19745176963522,0.20763270603315,3,"log-linear"
0.117965527418696,0.109268748506323,0.377908352426325,0.205935056063847,0.18892231558481,4,"log-linear"
0.160860186406296,0.337475412663835,0.202997909289612,0.175418720508473,0.123247771131785,5,"log-linear"
0.235526120280899,0.190268108774628,0.268982740703262,0.177740784375544,0.127482245865668,6,"log-linear"
0.158747029014959,0.21047194639026,0.183887450607829,0.152964092316266,0.293929481670686,1,"trafo"
0.201567969452972,0.220290180127415,0.291305356303952,0.167126067408771,0.11971042670689,2,"trafo"
0.0981627424571116,0.297922321796647,0.172703240118419,0.218695085747494,0.212516609880328,3,"trafo"
0.128871760619421,0.0798794871653279,0.38063482735783,0.215347393386323,0.195266531471098,4,"trafo"
0.161602888561096,0.298982760470919,0.232441117699827,0.128124054215647,0.178849179052511,5,"trafo"
0.170231791887816,0.190092449119986,0.309326452565787,0.224229786864535,0.106119519561875,6,"trafo"
