"metric","ens","val","spl"
"acc",1,0.538493988609998,1
"acc",2,0.554524361948956,1
"acc",3,0.560430288968572,1
"acc",4,0.356253954861843,1
"acc",5,0.542290655979751,1
"binacc",1,0.927441468044716,1
"binacc",2,0.935878506644168,1
"binacc",3,0.93461295085425,1
"binacc",4,0.834634043450749,1
"binacc",5,0.935245728749209,1
"eacc",1,0.461506011390002,1
"eacc",2,0.445475638051044,1
"eacc",3,0.439569711031428,1
"eacc",4,0.643746045138156,1
"eacc",5,0.457709344020249,1
"ebinacc",1,0.0725585319552837,1
"ebinacc",2,0.0641214933558321,1
"ebinacc",3,0.0653870491457499,1
"ebinacc",4,0.165365956549251,1
"ebinacc",5,0.0647542712507909,1
"nll",1,1.14717111104446,1
"nll",2,1.10486934689235,1
"nll",3,1.1075380491141,1
"nll",4,1.56378661043177,1
"nll",5,1.13499138959792,1
"binnll",1,0.209272421783099,1
"binnll",2,0.205873029384442,1
"binnll",3,0.211640551652297,1
"binnll",4,0.392056467093657,1
"binnll",5,0.204742884447315,1
"rps",1,0.0658517968328959,1
"rps",2,0.0631435523006432,1
"rps",3,0.0625611104790673,1
"rps",4,0.11644391112716,1
"rps",5,0.064873959312552,1
"cint",1,0.495736078026919,1
"cint",2,0.458763530817453,1
"cint",3,0.328097124503856,1
"cint",4,0.0605761998053205,1
"cint",5,0.506239904659073,1
"cslope",1,1.21950094320501,1
"cslope",2,1.21071943079393,1
"cslope",3,1.04065230773476,1
"cslope",4,5.01212708119982,1
"cslope",5,1.19509310934549,1
"brier",1,0.0582334925260176,1
"brier",2,0.0556399514838783,1
"brier",3,0.0565660766817852,1
"brier",4,0.11882703597286,1
"brier",5,0.0559611032928492,1
"auc",1,0.945709734472488,1
"auc",2,0.943147212508426,1
"auc",3,0.940518438290346,1
"auc",4,0.854613749359081,1
"auc",5,0.945095604883079,1
"eauc",1,0.0542902655275119,1
"eauc",2,0.0568527874915744,1
"eauc",3,0.0594815617096538,1
"eauc",4,0.145386250640919,1
"eauc",5,0.0549043951169208,1
"qwk",1,0.797851434445679,1
"qwk",2,0.819168054834366,1
"qwk",3,0.823550100519251,1
"qwk",4,0.153693158441925,1
"qwk",5,0.808143706653964,1
"eqwk",1,0.202148565554321,1
"eqwk",2,0.180831945165634,1
"eqwk",3,0.176449899480749,1
"eqwk",4,0.846306841558075,1
"eqwk",5,0.191856293346036,1
"acc",1,0.534486395275258,2
"acc",2,0.533009913520354,2
"acc",3,0.549040286859312,2
"acc",4,0.533220839485341,2
"acc",5,0.534486395275258,2
"binacc",1,0.929339801729593,2
"binacc",2,0.929128875764607,2
"binacc",3,0.936722210504113,2
"binacc",4,0.932503691204387,2
"binacc",5,0.930394431554524,2
"eacc",1,0.465513604724742,2
"eacc",2,0.466990086479646,2
"eacc",3,0.450959713140688,2
"eacc",4,0.466779160514659,2
"eacc",5,0.465513604724742,2
"ebinacc",1,0.070660198270407,2
"ebinacc",2,0.0708711242353933,2
"ebinacc",3,0.0632777894958869,2
"ebinacc",4,0.0674963087956127,2
"ebinacc",5,0.0696055684454756,2
"nll",1,1.15412866267572,2
"nll",2,1.11017892156425,2
"nll",3,1.08855819783615,2
"nll",4,1.16737598424927,2
"nll",5,1.15982476612544,2
"binnll",1,0.206464640634958,2
"binnll",2,0.209984563886244,2
"binnll",3,0.195666563562598,2
"binnll",4,0.205683265312913,2
"binnll",5,0.210702520441122,2
"rps",1,0.0671440192404017,2
"rps",2,0.0657725076778944,2
"rps",3,0.0634361765096619,2
"rps",4,0.0682564014009924,2
"rps",5,0.0671444331364654,2
"cint",1,0.386568243140638,2
"cint",2,0.151131185147788,2
"cint",3,0.319786255265796,2
"cint",4,0.358836681661884,2
"cint",5,0.364195743805573,2
"cslope",1,1.15604827332978,2
"cslope",2,1.24307046331091,2
"cslope",3,1.28063424884187,2
"cslope",4,1.18412787638825,2
"cslope",5,1.09401587145592,2
"brier",1,0.0573996589287606,2
"brier",2,0.0585285695387352,2
"brier",3,0.0544468669946542,2
"brier",4,0.0570023025686322,2
"brier",5,0.0579023336832988,2
"auc",1,0.944603138330286,2
"auc",2,0.94377067554627,2
"auc",3,0.951772570136493,2
"auc",4,0.945901803182545,2
"auc",5,0.942478024357054,2
"eauc",1,0.0553968616697136,2
"eauc",2,0.0562293244537303,2
"eauc",3,0.048227429863507,2
"eauc",4,0.054098196817455,2
"eauc",5,0.0575219756429465,2
"qwk",1,0.808700488235413,2
"qwk",2,0.804608863458327,2
"qwk",3,0.817326932628262,2
"qwk",4,0.799288335136636,2
"qwk",5,0.804624521178192,2
"eqwk",1,0.191299511764587,2
"eqwk",2,0.195391136541673,2
"eqwk",3,0.182673067371738,2
"eqwk",4,0.200711664863364,2
"eqwk",5,0.195375478821808,2
"acc",1,0.526049356675807,3
"acc",2,0.534275469310272,3
"acc",3,0.534064543345286,3
"acc",4,0.543556211769669,3
"acc",5,0.54123602615482,3
"binacc",1,0.923222948744991,3
"binacc",2,0.918371651550306,3
"binacc",3,0.916684243830416,3
"binacc",4,0.92554313435984,3
"binacc",5,0.927441468044716,3
"eacc",1,0.473950643324193,3
"eacc",2,0.465724530689728,3
"eacc",3,0.465935456654714,3
"eacc",4,0.456443788230331,3
"eacc",5,0.45876397384518,3
"ebinacc",1,0.0767770512550094,3
"ebinacc",2,0.0816283484496941,3
"ebinacc",3,0.0833157561695844,3
"ebinacc",4,0.0744568656401603,3
"ebinacc",5,0.0725585319552837,3
"nll",1,1.14361008617176,3
"nll",2,1.10320190137283,3
"nll",3,1.11067227126945,3
"nll",4,1.11081399196891,3
"nll",5,1.1422756682239,3
"binnll",1,0.223264351935345,3
"binnll",2,0.228776083961895,3
"binnll",3,0.227760435104139,3
"binnll",4,0.220500769860257,3
"binnll",5,0.230129688676939,3
"rps",1,0.068069153650632,3
"rps",2,0.0655254478897801,3
"rps",3,0.0651690311149585,3
"rps",4,0.0649140980426362,3
"rps",5,0.0667151004471929,3
"cint",1,0.430615643252439,3
"cint",2,0.0393407099110561,3
"cint",3,0.0884269476678385,3
"cint",4,0.246334330136259,3
"cint",5,0.332958378782552,3
"cslope",1,1.49120089008726,3
"cslope",2,1.33396447488127,3
"cslope",3,1.17150916853126,3
"cslope",4,1.20859110526687,3
"cslope",5,1.14157466648472,3
"brier",1,0.0629230788292475,3
"brier",2,0.0641634312929583,3
"brier",3,0.0634293619550614,3
"brier",4,0.0613397388569646,3
"brier",5,0.0624046369338691,3
"auc",1,0.940463143568721,3
"auc",2,0.940650208278233,3
"auc",3,0.939395855373358,3
"auc",4,0.940968686634929,3
"auc",5,0.930517306929384,3
"eauc",1,0.0595368564312792,3
"eauc",2,0.0593497917217667,3
"eauc",3,0.060604144626642,3
"eauc",4,0.0590313133650709,3
"eauc",5,0.0694826930706163,3
"qwk",1,0.796713782378353,3
"qwk",2,0.803659348664132,3
"qwk",3,0.817432525973682,3
"qwk",4,0.819370808898612,3
"qwk",5,0.81745702933648,3
"eqwk",1,0.203286217621647,3
"eqwk",2,0.196340651335868,3
"eqwk",3,0.182567474026318,3
"eqwk",4,0.180629191101388,3
"eqwk",5,0.18254297066352,3
"acc",1,0.535751951065176,4
"acc",2,0.533853617380299,4
"acc",3,0.542290655979751,4
"acc",4,0.546720101244463,4
"acc",5,0.549251212824299,4
"binacc",1,0.92891794979962,4
"binacc",2,0.930605357519511,4
"binacc",3,0.919426281375237,4
"binacc",4,0.932503691204387,4
"binacc",5,0.928285171904661,4
"eacc",1,0.464248048934824,4
"eacc",2,0.466146382619701,4
"eacc",3,0.457709344020249,4
"eacc",4,0.453279898755537,4
"eacc",5,0.450748787175701,4
"ebinacc",1,0.0710820502003797,4
"ebinacc",2,0.0693946424804893,4
"ebinacc",3,0.0805737186247627,4
"ebinacc",4,0.0674963087956127,4
"ebinacc",5,0.0717148280953386,4
"nll",1,1.14920513363518,4
"nll",2,1.15245841124388,4
"nll",3,1.10408127352206,4
"nll",4,1.1246124714904,4
"nll",5,1.09648197375703,4
"binnll",1,0.205605439423058,4
"binnll",2,0.201833373151713,4
"binnll",3,0.213488261352748,4
"binnll",4,0.196898669855763,4
"binnll",5,0.204402216282819,4
"rps",1,0.0666333576826145,4
